F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
63090,21982,0.002306,0.011859,0.00409,189.59,0,0,0,0,1,0,0,26.38,15.71,-26.36,-16.06,0,0,0,0
21983,21984,0.000222,0.001111,0,0,0,0,0,0,1,0,0,91.6,-10.17,-91.58,10.25,0,0,0,0
21984,22018,0.000878,0.00776,0.01805,501.88,0,0,0,0,1,0,0,91.58,-10.25,-91.51,8.87,0,0,0,0
21985,21986,0.000294,0.001052,0,0,0,0,0,0,1,0,0,12.4,5.78,-12.4,-5.78,0,0,0,0
21985,21987,0.00026,0.001059,0,0,0,0,0,0,1,0,0,0,-0,-0,0,0,0,0,0
63212,21986,0.006169,0.027958,0.00403,144.93,0,0,0,0,1,0,0,8.09,11.01,-8.07,-11.39,0,0,0,0
21989,21988,0.001827,0.070687,0,109.92,0,0,1.00625,0,1,0,0,-9.52,-4.63,9.52,4.7,0,0,0,0
21988,21990,0.000255,0.001157,0,0,0,0,0,0,1,0,0,-9.52,-4.7,9.52,4.7,0,0,0,0
21989,46216,0.011964,0.042002,0.00832,148.39,0,0,0,0,1,0,0,-13.19,-0.96,13.21,0.09,0,0,0,0
22056,21990,0.002277,0.023812,0.06184,537.52,0,0,0,0,1,0,0,-87.43,-11.43,87.58,6.19,0,0,0,0
21990,46214,0.001289,0.011302,0.03282,552.05,0,0,0,0,1,0,0,-97.11,-10.89,97.22,8.17,0,0,0,0
21992,21991,0.002,0.080348,0,176.22,0,0,1.01875,0,1,0,0,-92.93,-11.41,93.1,18.17,0,0,0,0
21991,21993,0.000227,0.0011,0,0,0,0,0,0,1,0,0,-93.1,-18.17,93.12,18.27,0,0,0,0
21994,21995,0.009338,0.20484,0,56.54,0,0,1,0,1,0,0,-21.95,-10.08,22,11.2,0,0,0,0
21994,21996,0.000228,0.001199,0,0,0,0,0,0,1,0,0,21.95,10.08,-21.95,-10.08,0,0,0,0
21994,21997,0.000278,0.001175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21994,21998,0.000205,0.001098,0,0,0,0,0,0,1,0,0,0,0,-0,0,0,0,0,0
21999,22000,0.030806,0.749945,0,15.48,0,0,1,0,1,0,0,-1.5,0.02,1.5,0,0,0,0,0
21999,22001,0.000298,0.00107,0,0,0,0,0,0,1,0,0,1.5,5.89,-1.5,-5.89,0,0,0,0
21999,22002,0.000263,0.001175,0,0,0,0,0,0,1,0,0,-0,0,0,-0,0,0,0,0
22003,22007,0.000146,0.010919,0,1188.13,0,0,1,0,1,0,0,452.28,17.42,-452.01,3.03,0,0,0,0
22003,22008,0.000228,0.016025,0,1120.75,0,0,1.0625,0,1,0,0,-65.27,-230.99,65.41,240.51,0,0,0,0
22003,22009,0.000173,0.010519,0,1113,0,0,1.04375,0,1,0,0,-132.56,-232.99,132.69,240.51,0,0,0,0
22003,22010,0.000161,0.012074,0,640.33,0,0,1.01875,0,1,0,0,-49.33,-22.65,49.33,22.99,0,0,0,0
22003,22011,0.000407,0.023975,0,443.63,0,0,1.01875,0,1,0,0,-17.35,-22.8,17.36,22.99,0,0,0,0
22003,22012,0.000314,0.023342,0,639.96,0,0,1.025,0,1,0,0,-69.62,-44.45,69.64,45.98,0,0,0,0
22003,22033,0.000297,0.004984,0.54678,2844.94,0,0,0,0,1,0,0,658.08,-38.28,-656.9,-1.75,0,0,0,0
22005,22004,0.001962,0.086587,0,168.28,0,0,1,0,1,0,0,-37.38,-4.61,37.41,5.74,0,0,0,0
22004,22007,6.2e-05,0.004658,0,1088.13,0,0,1,0,1,0,0,-451.89,11.75,452.01,-3.03,0,0,0,0
22004,22013,0.000692,0.031724,0,236.83,0,0,1.025,0,1,0,0,-49.31,-22.1,49.33,22.99,0,0,0,0
22004,22014,0.000235,0.001163,0,0,0,0,0,0,1,0,0,463.8,4.6,-463.34,-2.31,0,0,0,0
22004,22015,0.000272,0.001104,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0
22004,22016,0.0003,0.001137,0,0,0,0,0,0,1,0,0,0,0,-0,0,0,0,0,0
22006,22007,0.001046,0.078439,0,100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22018,22017,0.000252,0.016482,0,1111.53,0,0,1.00625,0,1,0,0,-275.74,-10.11,275.92,21.69,0,0,0,0
22017,22019,0.00016,0.011204,0,1188.65,0,0,1.0125,0,1,0,0,-913.01,-242.43,914.35,336.48,0,0,0,0
22017,22020,9.7e-05,0.006703,0,1188.65,0,0,1,0,1,0,0,-913.53,-280.31,914.35,336.48,0,0,0,0
22017,22021,0.000216,0.001068,0,0,0,0,0,0,1,0,0,1550.62,-141.89,-1545.82,165.65,0,0,0,0
22017,22022,0.000274,0.001156,0,0,0,0,0,0,1,0,0,0,0,-0,-0,0,0,0,0
22017,22023,0.000261,0.001134,0,0,0,0,0,0,1,0,0,0,-0,-0,0,0,0,0,0
22033,22021,0.000224,0.003854,0.34693,2704.29,0,0,0,0,1,0,0,-734.73,107.5,735.87,-125.67,0,0,0,0
49308,22021,0.000619,0.00932,0.75802,2967.08,0,0,0,0,1,0,0,-1347.73,83.09,1358.24,-6.75,0,0,0,0
22025,22024,0.000175,0.012795,0,1073.68,0,0,1.075,0,1,0,0,-532.6,-489.48,533.57,560.45,0,0,0,0
22024,22027,0.000281,0.020004,0,697.23,0,0,1.025,0,1,0,0,-121.45,-58.31,121.5,61.84,0,0,0,0
22026,22025,0.00068,0.032085,0,328.45,0,0,1.025,0,1,0,0,-150.08,-62.76,150.25,70.88,0,0,0,0
22026,22025,0.00068,0.032085,0,328.45,0,0,1.025,0,1,0,0,-150.08,-62.76,150.25,70.88,0,0,0,0
22026,22025,0.00068,0.032085,0,328.45,0,0,1.025,0,1,0,0,-150.08,-62.76,150.25,70.88,0,0,0,0
22026,22025,0.00068,0.032085,0,328.45,0,0,1.025,0,1,0,0,-150.08,-62.76,150.25,70.88,0,0,0,0
22025,22028,0.000202,0.00105,0,0,0,0,0,0,1,0,0,-68.4,205.97,68.48,-205.52,0,0,0,0
22025,22029,0.000226,0.001099,0,0,0,0,0,0,1,0,0,-0,-0,0,0,0,0,0,0
22030,22031,0.010461,0.260805,0,42.1,0,0,0.99375,0,1,0,0,-5.5,0.07,5.5,0,0,0,0,0
22030,22032,0.000268,0.001044,0,0,0,0,0,0,1,0,0,5.5,-0.07,-5.5,0.07,0,0,0,0
22034,22033,0.000285,0.020304,0,938.72,0,0,1.0125,0,1,0,0,-324.62,-44.92,324.91,65.34,0,0,0,0
22033,22038,0.000192,0.011825,0,1057.4,0,0,1,0,1,0,0,-183.3,-49.74,183.36,53.65,0,0,0,0
22033,22039,0.000127,0.009459,0,1048.26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22033,22040,0.00015,0.011733,0,1039.58,0,0,1,0,1,0,0,-235.62,-47.44,235.7,53.65,0,0,0,0
22033,22041,0.000222,0.016759,0,1035.44,0,0,1,0,1,0,0,-88.65,-52.02,88.67,53.65,0,0,0,0
22033,22042,0.000151,0.01204,0,1033.64,0,0,1,0,1,0,0,-205.71,-48.72,205.77,53.65,0,0,0,0
22033,22043,0.000223,0.017988,0,1023.58,0,0,1,0,1,0,0,-319.62,-36.6,319.83,53.65,0,0,0,0
22033,22044,0.000188,0.01175,0,1020.96,0,0,1,0,1,0,0,-211.68,-48.57,211.76,53.65,0,0,0,0
22033,22045,0.000134,0.009409,0,1017.48,0,0,1,0,1,0,0,-96.12,-52.61,96.14,53.65,0,0,0,0
22061,22033,0.000233,0.003259,0.3301,3105.76,0,0,0,0,1,0,0,-1200.61,-74.63,1203.71,82.3,0,0,0,0
22061,22033,0.000233,0.003259,0.3301,3105.76,0,0,0,0,1,0,0,-1200.61,-74.63,1203.71,82.3,0,0,0,0
22034,22037,0.000842,0.043677,0,294.6,0,0,1,0,1,0,0,152.36,13.35,-152.18,-4.01,0,0,0,0
22034,22046,0.000272,0.001043,0,0,0,0,0,0,1,0,0,172.26,31.58,-172.19,-31.28,0,0,0,0
22034,22047,0.000243,0.001111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22034,22048,0.000265,0.00118,0,0,0,0,0,0,1,0,0,0,0,-0,0,0,0,0,0
22034,22049,0.000205,0.001166,0,0,0,0,0,0,1,0,0,0,0,-0,-0,0,0,0,0
22035,22037,2e-05,0.001042,0,244.6,0,0,1,0,1,0,0,-152.17,-3.79,152.18,4.01,0,0,0,0
22036,22037,0.004714,0.244386,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22050,22053,0.000457,0.024696,0,1075.08,0,0,1,0,1,0,0,351.84,32.79,-351.31,-4.31,0,0,0,0
22051,22053,-0.000165,-0.008892,0,950.08,0,0,1,0,1,0,0,-351.5,-14.57,351.31,4.31,0,0,0,0
22052,22053,0.001689,0.09126,0,125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22055,22054,0.000224,0.016783,0,819.34,0,0,1,0,1,0,0,162.31,60.01,-162.25,-55.47,0,0,0,0
22054,22057,0.000361,0.024107,0,577.54,0,0,1,0,1,0,0,-69.98,-13.78,70,14.91,0,0,0,0
22054,22058,0.000225,0.001051,0,0,0,0,0,0,1,0,0,232.23,-128.66,-232.09,129.34,0,0,0,0
22056,22055,0.000594,0.033276,0,347.46,0,0,1,0,1,0,0,-71.94,6.56,71.96,-5,0,0,0,0
46159,22055,0.000598,0.007194,0.20294,1161.71,0,0,0,0,1,0,0,234.58,36.13,-234.27,-55.01,0,0,0,0
22084,22056,0.00291,0.021595,0.05071,589.13,0,0,0,0,1,0,0,-158.69,-5.52,159.36,4.87,0,0,0,0
22058,29840,0.00021,0.003495,0.38586,2586.87,0,0,0,0,1,0,0,373.11,-50.86,-372.84,13.32,0,0,0,0
43707,22058,0.000592,0.009468,0.84909,2445.96,0,0,0,0,1,0,0,141.14,-12.51,-141.03,-78.48,0,0,0,0
22060,22059,0.000138,0.010161,0,1196.36,0,0,1.0125,0,1,0,0,-454.33,-62.4,454.6,82.52,0,0,0,0
22060,22059,0.000138,0.010161,0,1196.36,0,0,1.0125,0,1,0,0,-454.33,-62.4,454.6,82.52,0,0,0,0
22059,22061,0.000229,0.001141,0,0,0,0,0,0,1,0,0,-620.41,-18.04,621.23,22.12,0,0,0,0
22062,22063,0.010458,0.247644,0,51.39,0,0,1.01875,0,1,0,0,-13.68,0.44,13.7,0,0,0,0,0
22062,22064,0.000253,0.001107,0,0,0,0,0,0,1,0,0,13.68,-0.44,-13.68,0.44,0,0,0,0
22064,29448,0.003458,0.018766,0.00714,147.37,0,0,0,0,1,0,0,30.69,-4.38,-30.66,3.77,0,0,0,0
22064,29978,0.010554,0.060796,0.01732,131.47,0,0,0,0,1,0,0,-17.01,3.94,17.04,-5.65,0,0,0,0
22066,22065,0.000233,0.015759,0,753.62,0,0,1.00625,0,1,0,0,-183.59,-17.3,183.66,22.25,0,0,0,0
22065,22069,0.000165,0.010643,0,950.51,0,0,0.99375,0,1,0,0,-88.13,-22.32,88.15,23.11,0,0,0,0
29958,22065,0.000176,0.003176,0.42055,2231.57,0,0,0,0,1,0,0,95.54,19.74,-95.53,-65.33,0,0,0,0
22067,22066,0.000958,0.04551,0,248.78,0,0,1.0125,0,1,0,0,-144.37,-21.54,144.56,30.6,0,0,0,0
22066,22070,0.000273,0.001025,0,0,0,0,0,0,1,0,0,39.02,-13.3,-39.02,13.32,0,0,0,0
22068,22067,0.006756,0.150591,0,73.71,0,0,1.00625,0,1,0,0,-43.75,3.1,43.87,-0.46,0,0,0,0
22067,22071,0.000226,0.001051,0,0,0,0,0,0,1,0,0,100.51,22,-100.49,-21.9,0,0,0,0
45573,22068,0.028474,0.070276,0.0023,75.31,0,0,0,0,1,0,0,-43.25,4.07,43.75,-3.1,0,0,0,0
29008,22071,0.030837,0.130981,0.01537,167.78,0,0,0,0,1,0,0,-39.62,2.9,40.07,-2.65,0,0,0,0
22072,22075,-0.000882,-0.02091,0,88.87,0,0,1,0,1,0,0,-3,0.01,3,-0.01,0,0,0,0
22072,22076,0.000238,0.001176,0,0,0,0,0,0,1,0,0,3,-0.01,-3,0.01,0,0,0,0
22073,22075,0.012117,0.287128,0,44.44,0,0,1,0,1,0,0,1,0,-1,0,0,0,0,0
22074,22075,0.012117,0.287128,0,44.44,0,0,1,0,1,0,0,2,0,-2,0.01,0,0,0,0
22077,22078,0.000236,0.001022,0,0,0,0,0,0,1,0,0,-0,-0,0,0,0,0,0,0
22081,22080,0.001086,0.057925,0,195.07,0,0,1.025,0,1,0,0,-96.58,-40.87,96.69,46.96,0,0,0,0
22080,22083,0.000739,0.033124,0,261.85,0,0,1,0,1,0,0,-38.01,-29.59,38.02,30.29,0,0,0,0
22080,22084,0.000246,0.00105,0,0,0,0,0,0,1,0,0,-58.69,-17.37,58.7,17.41,0,0,0,0
22080,22085,0.000283,0.001115,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
22082,22081,0.004304,0.127963,0,62.95,0,0,1.025,0,1,0,0,-2.39,-16.38,2.4,16.71,0,0,0,0
45575,22081,0.009215,0.047942,0.01486,231.4,0,0,0,0,1,0,0,-93.39,-21.62,94.18,24.16,0,0,0,0
22084,29837,0.000547,0.005469,0.01027,442.59,0,0,0,0,1,0,0,17.65,-2,-17.65,0.89,0,0,0,0
22087,22086,6e-05,0.004463,0,1152.24,0,0,1.0125,0,1,0,0,-568.52,-113.28,568.71,127.13,0,0,0,0
22086,22089,0.000226,0.014092,0,874.41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22086,22090,0.000268,0.019338,0,874.13,0,0,1,0,1,0,0,-172.73,11.79,172.8,-6.5,0,0,0,0
22086,22091,0.000497,0.038551,0,351.12,0,0,1,0,1,0,0,-16,2.04,16,-1.95,0,0,0,0
22086,49397,0.000199,0.003089,0.25288,2851.48,0,0,0,0,1,0,0,718.47,-0.22,-717.53,-12.83,0,0,0,0
22088,22087,0.001171,0.04981,0,282.52,0,0,1.0125,0,1,0,0,-131.36,-30.56,131.55,39.01,0,0,0,0
22088,22087,0.001171,0.04981,0,282.52,0,0,1.0125,0,1,0,0,-131.36,-30.56,131.55,39.01,0,0,0,0
22088,22087,0.001171,0.04981,0,282.52,0,0,1.0125,0,1,0,0,-131.36,-30.56,131.55,39.01,0,0,0,0
22087,22092,0.000256,0.001171,0,0,0,0,0,0,1,0,0,173.86,-3.76,-173.79,4.08,0,0,0,0
22087,22093,0.000213,0.001002,0,0,0,0,0,0,1,0,0,0,0,-0,0,0,0,0,0
49151,22088,0.00312,0.018007,0.01626,182.82,0,0,0,0,1,0,0,-77.14,-12.04,77.31,11.27,0,0,0,0
22088,49162,0.001664,0.005826,0.00265,193.67,0,0,0,0,1,0,0,102.07,29.73,-101.9,-29.42,0,0,0,0
22088,49162,0.001664,0.005826,0.00265,193.67,0,0,0,0,1,0,0,102.07,29.73,-101.9,-29.42,0,0,0,0
22092,49173,0.002509,0.021937,0.08525,595.82,0,0,0,0,1,0,0,173.79,-4.08,-173.11,0.63,0,0,0,0
22094,22095,0.011434,0.301488,0,32.82,0,0,1.0375,0,1,0,0,-2.2,0.26,2.2,-0.24,0,0,0,0
22094,22096,0.02068,0.546212,0,29.35,0,0,1.0375,0,1,0,0,-1,0.12,1,-0.11,0,0,0,0
22094,22097,0.000288,0.001031,0,0,0,0,0,0,1,0,0,3.2,-0.38,-3.2,0.38,0,0,0,0
22098,22099,0.007047,0.222915,0,50.21,0,0,1.0375,0,1,0,0,-13.32,-6.3,13.33,6.79,0,0,0,0
22098,22100,0.012394,0.313226,0,49.25,0,0,1.04375,0,1,0,0,-12.34,-5.71,12.37,6.29,0,0,0,0
22098,22101,0.004773,0.099395,0,46.79,0,0,1.025,0,1,0,0,-8.68,-4.33,8.68,4.42,0,0,0,0
22098,22102,0.009737,0.252071,0,40.43,0,0,1.03125,0,1,0,0,-4.34,-2.15,4.34,2.21,0,0,0,0
22098,22103,0.012984,0.308195,0,46.55,0,0,1.0375,0,1,0,0,-8.67,-4.13,8.68,4.42,0,0,0,0
22098,22104,0.016388,0.429379,0,32.85,0,0,1.03125,0,1,0,0,-2.3,-1.14,2.3,1.17,0,0,0,0
22098,22105,0.016012,0.345532,0,40.68,0,0,1.03125,0,1,0,0,-4.6,-2.25,4.6,2.34,0,0,0,0
22098,22106,0.000255,0.001153,0,0,0,0,0,0,1,0,0,54.24,26.01,-54.23,-25.97,0,0,0,0
22107,22108,0.007342,0.188892,0,75.34,0,0,1,0,1,0,0,-39.89,8.63,40,-5.76,0,0,0,0
22107,22109,0.000231,0.001028,0,0,0,0,0,0,1,0,0,39.89,-8.63,-39.89,8.64,0,0,0,0
22110,22111,0.007679,0.209571,0,68.76,0,0,0.9875,0,1,0,0,-26.95,1.36,27,0,0,0,0,0
22110,22112,0.000223,0.001034,0,0,0,0,0,0,1,0,0,26.95,-1.36,-26.95,1.37,0,0,0,0
22110,22113,0.000293,0.001041,0,0,0,0,0,0,1,0,0,-0,-0,0,0,0,0,0,0
22114,22115,0.013351,0.309385,0,54.12,0,0,1.01875,0,1,0,0,-19.94,-6.32,20,7.68,0,0,0,0
22114,22116,0.000203,0.001121,0,0,0,0,0,0,1,0,0,19.94,6.32,-19.94,-6.32,0,0,0,0
22118,22119,0.000264,0.001039,0,0,0,0,0,0,1,0,0,1.6,0.81,-1.6,-0.81,0,0,0,0
22118,22120,0.000286,0.001011,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0
23003,23001,0.008592,0.032391,0.00404,101.67,0,0,0,0,1,0,0,0.3,-2.47,-0.3,2.04,0,0,0,0
23079,23001,0.012699,0.048698,0.00307,115.43,0,0,0,0,1,0,0,16.08,-6.94,-16.04,6.75,0,0,0,0
23080,23001,0.003582,0.012761,0.0013,119.64,0,0,0,0,1,0,0,12.08,17.25,-12.06,-17.33,0,0,0,0
23068,23002,0.000788,0.004012,0.00055,122.54,0,0,0,0,1,0,0,16.92,13.66,-16.92,-13.7,0,0,0,0
23002,23080,0.00759,0.033453,0.01101,120.37,0,0,0,0,1,0,0,-19.93,8.61,19.96,-9.65,0,0,0,0
23003,65272,0.008492,0.039587,0.00791,131.64,0,0,0,0,1,0,0,-35.09,-8.96,35.19,8.6,0,0,0,0
23007,23004,0.00641,0.026395,0.00311,129.14,0,0,0,0,1,0,0,-32.87,-15.72,32.95,15.73,0,0,0,0
23004,65162,0.013226,0.037898,0.00474,137.24,0,0,0,0,1,0,0,-52.5,-19.65,52.89,20.26,0,0,0,0
23005,23006,0.000264,0.001069,0,0,0,0,0,0,1,0,0,26.2,4.89,-26.2,-4.88,0,0,0,0
23005,23007,0.00026,0.001154,0,0,0,0,0,0,1,0,0,-26.2,-4.89,26.2,4.9,0,0,0,0
23007,23143,0.013535,0.050404,0.00414,121.48,0,0,0,0,1,0,0,-26.7,6.26,26.8,-6.33,0,0,0,0
23007,65154,0.009706,0.038607,0.00578,125.32,0,0,0,0,1,0,0,33.37,4.57,-33.27,-4.76,0,0,0,0
23008,23009,0.000244,0.001188,0,0,0,0,0,0,1,0,0,-42.29,-9.82,42.29,9.85,0,0,0,0
23009,23059,0.006297,0.029727,0.00195,123.47,0,0,0,0,1,0,0,-14.2,-17.42,14.23,17.36,0,0,0,0
23110,23009,0.009418,0.033551,0.0021,123.88,0,0,0,0,1,0,0,28.17,-7.52,-28.09,7.58,0,0,0,0
23045,23010,0.007014,0.026949,0.00271,110.64,0,0,0,0,1,0,0,-8.23,12.48,8.24,-12.71,0,0,0,0
23693,23010,0.007657,0.029476,0.0036,139.69,0,0,0,0,1,0,0,55.58,1.15,-55.36,-0.7,0,0,0,0
23014,23011,0.003871,0.02048,0.00205,159.01,0,0,0,0,1,0,0,94.68,33.12,-94.32,-31.46,0,0,0,0
23011,23384,0.00813,0.024464,0.004,127.97,0,0,0,0,1,0,0,24.81,8.55,-24.75,-8.82,0,0,0,0
23013,23012,8.2e-05,0.006971,0,1561.73,0,0,1.01875,0,1,0,0,-511.86,-216.68,512.1,236.94,0,0,0,0
23012,23015,0.000263,0.001077,0,0,0,0,0,0,1,0,0,69.92,25.01,-69.9,-24.96,0,0,0,0
23485,23012,5.7e-05,0.001665,0.8242,4166.95,0,0,0,0,1,0,0,582.21,-186,-582.02,101.32,0,0,0,0
23014,23013,0.001678,0.065435,0,261.63,0,0,1.01875,0,1,0,0,-81.47,-31.25,81.59,35.97,0,0,0,0
23014,23013,0.001678,0.065435,0,261.63,0,0,1.01875,0,1,0,0,-81.47,-31.25,81.59,35.97,0,0,0,0
23014,23013,0.001678,0.065435,0,261.63,0,0,1.01875,0,1,0,0,-81.47,-31.25,81.59,35.97,0,0,0,0
23013,23025,0.002529,0.021554,0.05369,435.78,0,0,0,0,1,0,0,12.24,35.59,-12.2,-41.15,0,0,0,0
23013,23390,0.000917,0.008068,0.05193,523.28,0,0,0,0,1,0,0,167.39,45.11,-167.13,-48.59,0,0,0,0
23013,23391,0.002575,0.026161,0.05491,490.09,0,0,0,0,1,0,0,87.48,28.09,-87.28,-32.05,0,0,0,0
23016,23014,0.018632,0.061785,0.00534,135.45,0,0,0,0,1,0,0,-40.12,-10.52,40.42,10.94,0,0,0,0
23014,23059,0.008747,0.042516,0.00406,141.71,0,0,0,0,1,0,0,49.25,33.61,-48.97,-32.66,0,0,0,0
23014,23387,0.01117,0.046428,0.00601,134.24,0,0,0,0,1,0,0,60.05,16.09,-59.66,-15.1,0,0,0,0
23016,23017,0.00024,0.001074,0,0,0,0,0,0,1,0,0,21.45,6.62,-21.45,-6.62,0,0,0,0
23073,23016,0.006479,0.026536,0.00285,124.62,0,0,0,0,1,0,0,-18.65,-4.11,18.67,3.9,0,0,0,0
23612,23018,0.016085,0.072977,0.00529,125.29,0,0,0,0,1,0,0,20.63,13.6,-20.54,-13.74,0,0,0,0
65079,23018,0.013255,0.057561,0.00566,109.93,0,0,0,0,1,0,0,-3.03,-9.72,3.04,9.18,0,0,0,0
23019,23020,0.000214,0.001071,0,0,0,0,0,0,1,0,0,-32.95,-12.62,32.95,12.63,0,0,0,0
23019,23021,0.000276,0.001169,0,0,0,0,0,0,1,0,0,32.95,12.62,-32.94,-12.6,0,0,0,0
23020,23072,0.003031,0.013795,0.00151,109.3,0,0,0,0,1,0,0,-6.04,-2.17,6.04,2.02,0,0,0,0
23020,23110,0.006651,0.027951,0.00564,127.12,0,0,0,0,1,0,0,-26.91,-10.46,26.96,10.09,0,0,0,0
23022,23023,0.000276,0.001163,0,0,0,0,0,0,1,0,0,22.36,7.59,-22.35,-7.58,0,0,0,0
23030,23022,0.014116,0.05182,0.00416,112.4,0,0,0,0,1,0,0,10.42,-3.23,-10.41,2.85,0,0,0,0
23022,65317,0.035686,0.085241,0.00878,117.79,0,0,0,0,1,0,0,-11.95,-10.44,12.03,9.68,0,0,0,0
23053,23024,0.010493,0.041124,0.0041,128.57,0,0,0,0,1,0,0,36.63,1.16,-36.5,-1.06,0,0,0,0
23024,23055,0.015342,0.057117,0.00518,108.27,0,0,0,0,1,0,0,0.74,-10.21,-0.73,9.73,0,0,0,0
23026,23025,0.001586,0.073663,0,207.15,0,0,1,0,1,0,0,-82.61,-7.81,82.71,12.56,0,0,0,0
23025,23027,0.000209,0.001061,0,0,0,0,0,0,1,0,0,40.66,18.03,-40.65,-18.01,0,0,0,0
23082,23025,0.001,0.010328,0.03614,486.17,0,0,0,0,1,0,0,-41.16,-44.84,41.2,41.27,0,0,0,0
23724,23025,0.001281,0.012377,0.05564,579.1,0,0,0,0,1,0,0,152.65,27.35,-152.37,-30.7,0,0,0,0
23051,23026,0.004965,0.023007,0.00243,142.19,0,0,0,0,1,0,0,-58.11,-8.48,58.27,8.97,0,0,0,0
23026,23105,0.002546,0.012693,0.00103,131.83,0,0,0,0,1,0,0,24.34,-1.16,-24.32,1.12,0,0,0,0
23237,23028,0.005833,0.024725,0.00279,149.73,0,0,0,0,1,0,0,67.08,31.09,-66.78,-30.13,0,0,0,0
23268,23028,0.009225,0.0424,0.00291,132.69,0,0,0,0,1,0,0,-32.91,-16.28,33.03,16.53,0,0,0,0
23053,23029,0.003693,0.015253,0.00218,135.85,0,0,0,0,1,0,0,46.81,8.11,-46.73,-8.01,0,0,0,0
23029,23061,0.004202,0.01755,0.00255,118.84,0,0,0,0,1,0,0,14.3,6.63,-14.29,-6.86,0,0,0,0
23029,23120,0.005499,0.027671,0.00375,107.2,0,0,0,0,1,0,0,-0.65,-5.59,0.66,5.21,0,0,0,0
23592,23030,0.012477,0.044838,0.00369,126,0,0,0,0,1,0,0,28.17,3.17,-28.08,-3.23,0,0,0,0
23031,23032,0.000248,0.001051,0,0,0,0,0,0,1,0,0,48.62,13.2,-48.62,-13.18,0,0,0,0
23031,23033,0.000246,0.001141,0,0,0,0,0,0,1,0,0,-48.62,-13.2,48.63,13.23,0,0,0,0
23228,23033,0.005041,0.020595,0.00164,114.4,0,0,0,0,1,0,0,6.62,7.31,-6.61,-7.47,0,0,0,0
23033,23239,0.006525,0.025081,0.00428,133.22,0,0,0,0,1,0,0,-42.02,-5.76,42.13,5.73,0,0,0,0
23034,23035,0.00025,0.001031,0,0,0,0,0,0,1,0,0,40.61,3.81,-40.6,-3.8,0,0,0,0
23034,23115,0.004744,0.019779,0.00244,115.16,0,0,0,0,1,0,0,-6.65,14.11,6.66,-14.33,0,0,0,0
23034,23482,0.003796,0.018391,0.00621,128.96,0,0,0,0,1,0,0,-33.96,-17.93,34.01,17.5,0,0,0,0
23036,23060,0.004036,0.019753,0.00235,126.81,0,0,0,0,1,0,0,0.08,-16.32,-0.07,16.13,0,0,0,0
23036,23130,0.009152,0.036777,0.00451,103.67,0,0,0,0,1,0,0,-29.65,17.63,29.76,-17.66,0,0,0,0
23268,23036,0.005908,0.029936,0.00238,119.97,0,0,0,0,1,0,0,11.04,3.45,-11.03,-3.65,0,0,0,0
23037,23040,-0.000712,-0.030523,0,219.79,0,0,1,0,1,0,0,81.25,21.18,-81.3,-23.18,0,0,0,0
23037,23052,0.001139,0.011069,0.02498,462.38,0,0,0,0,1,0,0,-170.61,35.4,170.93,-34.95,0,0,0,0
23037,23483,0.001199,0.01108,0.02586,436,0,0,0,0,1,0,0,89.36,-56.58,-89.24,54.92,0,0,0,0
23038,23040,0.002596,0.111336,0,194.79,0,0,1,0,1,0,0,-81.13,-15.88,81.3,23.18,0,0,0,0
23060,23038,0.003097,0.009714,0.00145,140.37,0,0,0,0,1,0,0,-29.49,-25.36,29.54,25.35,0,0,0,0
23085,23038,0.005561,0.022185,0.00427,141.75,0,0,0,0,1,0,0,32.32,41.99,-32.18,-41.86,0,0,0,0
23039,23040,0.008943,0.383594,0,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23041,23042,0.000267,0.001199,0,0,0,0,0,0,1,0,0,-35.1,-5.93,35.1,5.95,0,0,0,0
23106,23042,0.004881,0.022385,0.00363,135.61,0,0,0,0,1,0,0,-42.22,-2.85,42.3,2.83,0,0,0,0
23632,23042,0.003911,0.013768,0.00186,139.04,0,0,0,0,1,0,0,54.99,5.85,-54.88,-5.66,0,0,0,0
23042,23693,0.003238,0.012896,0.00255,125.85,0,0,0,0,1,0,0,-22.52,-3.12,22.53,2.9,0,0,0,0
23043,23044,0.000276,0.001176,0,0,0,0,0,0,1,0,0,35.1,7.53,-35.1,-7.52,0,0,0,0
23058,23043,0.002384,0.01144,0.00166,138.09,0,0,0,0,1,0,0,57.66,3.12,-57.59,-2.94,0,0,0,0
23103,23043,0.002065,0.008327,0.00096,141.21,0,0,0,0,1,0,0,-70.46,-0.71,70.56,1,0,0,0,0
