GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
23590,4,1.54,1.54,-0.2,1.0386,4.8,1,4,0.6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
23590,4,1.54,1.54,-0.2,1.0386,4.8,1,4,0.42,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
23594,4.8,2.44,2.44,-0.53,1.0359,5.76,1,4.8,1.94,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0
23594,1.45,0.74,0.74,-0.16,1.0359,1.74,1,1.45,0.7,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0
23595,1.45,0.74,0.74,-0.16,1.0353,1.74,1,1.45,0.54,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0
23598,0,0,0.61,-0.08,1.0298,1.92,0,1.6,0.53,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
23598,0,0,0.61,-0.08,1.0298,1.92,0,1.6,0.39,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
23599,1.5,0.58,0.58,-0.07,1.0303,1.8,1,1.5,0.31,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
23600,0,0,0.58,-0.07,1.0298,1.8,0,1.5,0.27,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
23604,0,0,0.93,-0.24,1.0417,2.4,0,2,0.32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
23604,0,0,0.93,-0.24,1.0417,2.4,0,2,0.96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
23605,0,0,0.93,-0.24,1.0417,2.4,0,2,0.64,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
23610,3,1.15,1.15,-0.15,1.0378,3.6,1,3,0.95,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
23610,3,1.15,1.15,-0.15,1.0378,3.6,1,3,0.35,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
23611,3,1.15,1.15,-0.15,1.0378,3.6,1,3,1.28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
23618,280,61.8,142.52,-31.08,1.0476,336,1,280,65.5,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0
23619,280,61.8,142.52,-31.08,1.0473,336,1,280,32.61,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0
23620,280,61.8,142.52,-31.08,1.0475,336,1,280,111.21,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0
23623,84,38.86,42.76,-9.32,1.044,100.8,1,84,19.37,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0
23626,14.6,-1.62,7.43,-1.62,1.0396,17.52,1,14.6,4.03,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0
23629,4,-0.44,2.04,-0.44,1.0339,4.8,1,4,1.31,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
23629,0.9,-0.1,0.46,-0.1,1.0339,1.08,1,0.9,0.39,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
23630,0.9,-0.1,0.46,-0.1,1.0336,1.08,1,0.9,0.12,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
23631,0.9,-0.1,0.46,-0.1,1.0336,1.08,1,0.9,0.43,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
23635,2.5,1.16,1.16,-0.3,1.0387,3,1,2.5,0.52,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23636,0,0,1.16,-0.3,1.0377,3,0,2.5,1.03,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23636,0,0,1.16,-0.3,1.0377,3,0,2.5,0.75,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23637,2.5,1.16,1.16,-0.3,1.039,3,1,2.5,0.85,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23640,0,0,0.47,-0.12,1.0385,1.2,0,1,0.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23640,0,0,0.47,-0.12,1.0385,1.2,0,1,0.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23640,2.5,-0.3,1.16,-0.3,1.0385,3,1,2.5,0.68,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23640,18.5,-2.26,8.62,-2.26,1.0385,22.2,1,18.5,4.31,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0
23642,16.9,-1.88,8.6,-1.88,1.036,20.28,1,16.9,3.6,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0
23646,10,5.09,5.09,-1.11,1.0482,12,1,10,3.28,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
23646,7.5,3.82,3.82,-0.83,1.0482,9,1,7.5,2.28,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
23647,7.5,2.86,3.82,-0.83,1.0472,9,1,7.5,0.89,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
23647,7.5,2.86,3.82,-0.83,1.0472,9,1,7.5,2.25,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
23648,7.5,3.82,3.82,-0.83,1.0431,9,1,7.5,1.66,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
23656,0,0,10.81,-2.83,1.0441,27.84,0,23.2,9.16,0,0,0,0,0,0,0,0,0,0,23.2,0,0,0,0
23656,23.2,10.81,10.81,-2.83,1.0441,27.84,1,23.2,3.61,0,0,0,0,0,0,0,0,0,0,23.2,0,0,0,0
23657,0,0,10.81,-2.83,1.0443,27.84,0,23.2,3.06,0,0,0,0,0,0,0,0,0,0,23.2,0,0,0,0
23657,23.2,10.81,10.81,-2.83,1.0443,27.84,1,23.2,9.04,0,0,0,0,0,0,0,0,0,0,23.2,0,0,0,0
23658,23.2,10.81,10.81,-2.83,1.0451,27.84,1,23.2,3.92,0,0,0,0,0,0,0,0,0,0,23.2,0,0,0,0
23663,23.67,9.84,12.05,-2.63,1.039,28.4,1,23.67,10.16,0,0,0,0,0,0,0,0,0,0,23.6667,0,0,0,0
23663,23.67,9.84,12.05,-2.63,1.039,28.4,1,23.67,6.1,0,0,0,0,0,0,0,0,0,0,23.6667,0,0,0,0
23663,23.67,9.84,12.05,-2.63,1.039,28.4,1,23.67,10.64,0,0,0,0,0,0,0,0,0,0,23.6667,0,0,0,0
23668,10.33,-0.51,3.97,-0.51,1.034,12.4,1,10.33,2.93,0,0,0,0,0,0,0,0,0,0,10.3333,0,0,0,0
23668,10.33,-0.51,3.97,-0.51,1.034,12.4,1,10.33,3.72,0,0,0,0,0,0,0,0,0,0,10.3333,0,0,0,0
23668,10.33,-0.51,3.97,-0.51,1.034,12.4,1,10.33,2.28,0,0,0,0,0,0,0,0,0,0,10.3333,0,0,0,0
23671,1.4,0.71,0.71,-0.16,1.0312,1.68,1,1.4,0.55,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0
23671,1.3,0.66,0.66,-0.14,1.0312,1.56,1,1.3,0.53,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
23672,1.3,0.66,0.66,-0.14,1.0309,1.56,1,1.3,0.62,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
23675,4,0,0,0,1.0309,4.8,1,4,0.9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
23678,0.63,0.24,0.24,-0.03,1.04,0.75,1,0.63,0.27,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0
23678,0.63,0.24,0.24,-0.03,1.04,0.75,1,0.63,0.31,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0
23678,0,0,0.46,-0.06,1.04,1.44,0,1.2,0.41,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
23678,0,0,0.54,-0.07,1.04,1.68,0,1.4,0.49,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0
23678,2,0.77,0.77,-0.1,1.04,2.4,1,2,0.38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
23679,0.63,0.24,0.24,-0.03,1.0243,0.75,1,0.63,0.09,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0
23680,0,0,0.24,-0.03,1.0243,0.75,0,0.63,0.26,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0
23683,0,0,1.16,-0.3,1.04,3,0,2.5,0.61,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23683,0,0,1.16,-0.3,1.04,3,0,2.5,1.16,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23683,0,0,1.16,-0.3,1.04,3,0,2.5,1.01,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23683,0,0,1.16,-0.3,1.04,3,0,2.5,0.95,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23686,37.2,-1.82,14.28,-1.82,1.0386,44.64,1,37.2,9.96,0,0,0,0,0,0,0,0,0,0,37.2,0,0,0,0
23689,21.8,6.14,10.16,-2.66,1.044,26.16,1,21.8,7.17,0,0,0,0,0,0,0,0,0,0,21.8,0,0,0,0
23692,39.1,3.05,19.9,-4.34,1.0417,46.92,1,39.1,15.33,0,0,0,0,0,0,0,0,0,0,39.1,0,0,0,0
23692,39.1,3.05,19.9,-4.34,1.0417,46.92,1,39.1,6.09,0,0,0,0,0,0,0,0,0,0,39.1,0,0,0,0
23697,0,0,74.73,-19.57,1.045,192.45,0,160.37,76.63,0,0,0,0,0,0,0,0,0,0,160.375,0,0,0,0
23698,160.37,64.01,74.73,-19.57,1.0244,192.45,1,160.37,80.02,0,0,0,0,0,0,0,0,0,0,160.375,0,0,0,0
23699,160.37,64.01,74.73,-19.57,1.0269,192.45,1,160.37,45.9,0,0,0,0,0,0,0,0,0,0,160.375,0,0,0,0
23700,160.37,64.01,74.73,-19.57,1.0244,192.45,1,160.37,52.96,0,0,0,0,0,0,0,0,0,0,160.375,0,0,0,0
23704,2.5,1.16,1.16,-0.3,1.0333,3,1,2.5,0.32,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23704,2.5,1.16,1.16,-0.3,1.0333,3,1,2.5,0.6,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23706,0,0,1.16,-0.3,1.04,3,0,2.5,0.33,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23706,0,0,1.16,-0.3,1.04,3,0,2.5,0.97,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
23710,50,14.19,25.45,-5.55,1.0278,60,1,50,23.97,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
23711,50,14.19,25.45,-5.55,1.0281,60,1,50,7.15,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
23712,50,14.19,25.45,-5.55,1.0284,60,1,50,21.56,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
23713,50,14.19,25.45,-5.55,1.0282,60,1,50,13.2,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
23714,50,14.19,25.45,-5.55,1.0285,60,1,50,17.79,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
23719,231,-25.64,117.58,-25.64,1.0442,277.2,1,231,26.39,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0
23720,231,-25.64,117.58,-25.64,1.0439,277.2,1,231,72.69,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0
23721,231,-25.64,117.58,-25.64,1.0445,277.2,1,231,87.29,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0
23722,2.4,-0.27,1.22,-0.27,1.0421,2.88,1,2.4,0.87,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0
23730,173.33,60.08,88.23,-19.24,1.0454,208,1,173.33,49.36,0,0,0,0,0,0,0,0,0,0,173.3333,0,0,0,0
23731,173.33,60.08,88.23,-19.24,1.0463,208,1,173.33,31,0,0,0,0,0,0,0,0,0,0,173.3333,0,0,0,0
23732,173.33,60.08,88.23,-19.24,1.0468,208,1,173.33,29.87,0,0,0,0,0,0,0,0,0,0,173.3333,0,0,0,0
23737,44.52,4.91,20.75,-5.43,1.042,53.42,1,44.52,17.76,0,0,0,0,0,0,0,0,0,0,44.52,0,0,0,0
23737,44.52,4.91,20.75,-5.43,1.042,53.42,1,44.52,13.52,0,0,0,0,0,0,0,0,0,0,44.52,0,0,0,0
23737,44.52,4.91,20.75,-5.43,1.042,53.42,1,44.52,16.39,0,0,0,0,0,0,0,0,0,0,44.52,0,0,0,0
23737,0,0,20.75,-5.43,1.042,53.42,0,44.52,19.1,0,0,0,0,0,0,0,0,0,0,44.52,0,0,0,0
23737,44.52,4.91,20.75,-5.43,1.042,53.42,1,44.52,10.14,0,0,0,0,0,0,0,0,0,0,44.52,0,0,0,0
23740,10.1,5.14,5.14,-1.12,1.04,12.12,1,10.1,3.95,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0
23740,16.1,8.19,8.19,-1.79,1.04,19.32,1,16.1,5.98,0,0,0,0,0,0,0,0,0,0,16.1,0,0,0,0
23743,0,0,0.41,-0.09,1.0462,0.96,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
23744,0.8,-0.09,0.41,-0.09,1.0462,0.96,1,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
23746,0.8,-0.09,0.41,-0.09,1.0528,0.96,1,0.8,0.36,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
23747,10.1,-1.12,5.14,-1.12,1.0522,12.12,1,10.1,4.61,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0
23752,11,5.6,5.6,-1.22,1.0443,13.2,1,11,4.22,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
23755,43,0,0,0,1.0236,51.6,1,43,17.48,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
23758,1,0,0,0,1.0242,1.2,1,1,0.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23759,5,0,0,0,1.0243,6,1,5,1.65,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
23766,0,0,28.19,-7.38,1.0416,72.6,0,60.5,21.33,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0
23767,0,0,28.19,-7.38,1.0416,72.6,0,60.5,13.67,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0
23768,0,0,28.19,-7.38,1.0416,72.6,0,60.5,7.22,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0
23769,60.5,-7.38,28.19,-7.38,1.0405,72.6,1,60.5,26.01,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0
23773,21.8,-2.66,10.16,-2.66,1.0164,26.16,1,21.8,6.25,0,0,0,0,0,0,0,0,0,0,21.8,0,0,0,0
23775,14.9,7.58,7.58,-1.65,1.036,17.88,1,14.9,5.01,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,0
23778,5.2,-0.58,2.65,-0.58,1.0407,6.24,1,5.2,2.55,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0
23778,5.2,-0.58,2.65,-0.58,1.0407,6.24,1,5.2,1.13,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0
23779,1.4,-0.16,0.71,-0.16,1.0411,1.68,1,1.4,0.54,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0
25663,1.9,0.97,0.97,-0.21,1.0425,2.28,1,1.9,0.59,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0
25663,5.3,2.7,2.7,-0.59,1.0425,6.36,1,5.3,2.24,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0
25666,5,0,0,0,1.0394,6,1,5,2.35,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25669,1.6,-0.18,0.81,-0.18,1.0441,1.92,1,1.6,0.26,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
25670,1.6,-0.18,0.81,-0.18,1.044,1.92,1,1.6,0.44,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
25670,1.6,-0.18,0.81,-0.18,1.044,1.92,1,1.6,0.21,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
25671,1.6,-0.18,0.81,-0.18,1.0438,1.92,1,1.6,0.49,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
25671,1.6,-0.18,0.81,-0.18,1.0438,1.92,1,1.6,0.52,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
25672,1.6,-0.18,0.81,-0.18,1.044,1.92,1,1.6,0.21,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
25676,0,0,0,0,1.0307,6,0,5,0.73,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25678,1,0,0,0,1.04,1.2,1,1,0.46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25678,2,0,0,0,1.04,2.4,1,2,0.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25678,5,0,0,0,1.04,6,1,5,1.87,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25679,57.3,17.51,29.17,-6.36,1.045,68.76,1,57.3,7.57,0,0,0,0,0,0,0,0,0,0,57.3,0,0,0,0
25679,57.3,17.51,29.17,-6.36,1.045,68.76,1,57.3,9.57,0,0,0,0,0,0,0,0,0,0,57.3,0,0,0,0
25679,57.3,17.51,29.17,-6.36,1.045,68.76,1,57.3,27.37,0,0,0,0,0,0,0,0,0,0,57.3,0,0,0,0
25679,57.3,17.51,29.17,-6.36,1.045,68.76,1,57.3,15.08,0,0,0,0,0,0,0,0,0,0,57.3,0,0,0,0
25679,57.3,17.51,29.17,-6.36,1.045,68.76,1,57.3,12.51,0,0,0,0,0,0,0,0,0,0,57.3,0,0,0,0
25679,57.3,17.51,29.17,-6.36,1.045,68.76,1,57.3,14.72,0,0,0,0,0,0,0,0,0,0,57.3,0,0,0,0
25682,0,0,0.47,-0.12,1.04,1.2,0,1,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25682,0,0,0.47,-0.12,1.04,1.2,0,1,0.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25682,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.19,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25682,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.23,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25682,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.46,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25682,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.79,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25682,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.47,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25685,11,-0.54,4.22,-0.54,1.022,13.2,1,11,4.94,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
25685,11,-0.54,4.22,-0.54,1.022,13.2,1,11,3.05,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
25686,11,4.22,4.22,-0.54,1.0639,13.2,1,11,4.09,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
25691,1220.3,173.08,449.07,-100.06,1.0312,1464.36,1,1220.3,457.33,0,0,0,0,0,0,0,0,0,0,1220.3,0,0,0,0
25692,1220.3,173.08,449.07,-100.06,1.0305,1464.36,1,1220.3,162.61,0,0,0,0,0,0,0,0,0,0,1220.3,0,0,0,0
25696,0,0,0,0,1.0351,6,0,5,2.42,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25699,5,0,0,0,1.04,6,1,5,2.16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25705,195.5,67.1,99.51,-21.7,1.0407,234.6,1,195.5,64.75,0,0,0,0,0,0,0,0,0,0,195.5,0,0,0,0
25706,195.5,67.1,99.51,-21.7,1.04,234.6,1,195.5,43.95,0,0,0,0,0,0,0,0,0,0,195.5,0,0,0,0
25707,195.5,67.1,99.51,-21.7,1.0411,234.6,1,195.5,62.87,0,0,0,0,0,0,0,0,0,0,195.5,0,0,0,0
25708,195.5,67.1,99.51,-21.7,1.0354,234.6,1,195.5,30.07,0,0,0,0,0,0,0,0,0,0,195.5,0,0,0,0
25709,195.5,67.1,99.51,-21.7,1.0377,234.6,1,195.5,22.08,0,0,0,0,0,0,0,0,0,0,195.5,0,0,0,0
25714,34.7,3.83,16.17,-4.23,1.0099,41.64,1,34.7,8.35,0,0,0,0,0,0,0,0,0,0,34.7,0,0,0,0
25718,5,0,0,0,1.0631,6,1,5,2.01,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25721,5,0,0,0,1.0205,6,1,5,0.94,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25725,1.8,0.52,0.84,-0.22,1.043,2.16,1,1.8,0.56,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25725,0,0,0.84,-0.22,1.043,2.16,0,1.8,0.67,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25726,1.8,0.52,0.84,-0.22,1.0418,2.16,1,1.8,0.83,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25729,28,6.39,13.05,-3.42,1.0363,33.6,1,28,7.72,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
25729,0,0,0.93,-0.24,1.0363,2.4,0,2,0.21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25730,0,0,0.93,-0.24,1.028,2.4,0,2,0.39,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25730,0,0,0.47,-0.12,1.028,1.2,0,1,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25731,0,0,0.47,-0.12,1.028,1.2,0,1,0.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25733,4.5,2.29,2.29,-0.5,1.0178,5.4,1,4.5,0.9,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
25733,1.6,0.81,0.81,-0.18,1.0178,1.92,1,1.6,0.54,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
25734,0.8,0.41,0.41,-0.09,1.018,0.96,1,0.8,0.27,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
25734,0.8,0.41,0.41,-0.09,1.018,0.96,1,0.8,0.28,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
25735,0.8,0.41,0.41,-0.09,1.02,0.96,1,0.8,0.29,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
25739,4.8,2.44,2.44,-0.53,1.0405,5.76,1,4.8,0.85,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0
25739,4.8,2.44,2.44,-0.53,1.0405,5.76,1,4.8,1.55,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0
25742,5,0,0,0,1.0541,6,1,5,2.35,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25745,5,0,0,0,1.0599,6,1,5,1.69,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25751,230.37,117.26,117.26,-25.57,1.0689,276.44,1,230.37,58.25,0,0,0,0,0,0,0,0,0,0,230.3667,0,0,0,0
25752,230.37,117.26,117.26,-25.57,1.0595,276.44,1,230.37,65.3,0,0,0,0,0,0,0,0,0,0,230.3667,0,0,0,0
25753,230.37,117.26,117.26,-25.57,1.0623,276.44,1,230.37,44.85,0,0,0,0,0,0,0,0,0,0,230.3667,0,0,0,0
25754,1.6,0.81,0.81,-0.18,1.038,1.92,1,1.6,0.76,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
25757,5,0,0,0,1.04,6,1,5,1.67,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25759,0,0,5.38,-0.69,1.0462,16.8,0,14,6.91,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
25759,14,2.53,5.38,-0.69,1.0462,16.8,1,14,3.62,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
25760,14,2.53,5.38,-0.69,1.0531,16.8,1,14,5.18,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
25763,15,-0.04,7.64,-1.67,1.037,18,1,15,1.98,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
25763,15,-0.04,7.64,-1.67,1.037,18,1,15,5.81,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
25767,613.7,192.98,503.33,-131.77,1.0574,1296.12,1,1080.1,497.1,0,0,0,0,0,0,0,0,0,0,1080.1,0,0,0,0
25768,497.12,192.98,503.33,-131.77,1.0616,1296.12,1,1080.1,497.12,0,0,0,0,0,0,0,0,0,0,1080.1,0,0,0,0
25774,5,0,0,0,1.0366,6,1,5,1.54,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25774,2,0,0,0,1.0366,2.4,1,2,0.26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25777,0,0,0,0,1.0425,6,0,5,0.5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25783,27.2,-0.97,10.44,-1.33,1.0394,32.64,1,27.2,9.44,0,0,0,0,0,0,0,0,0,0,27.2,0,0,0,0
25783,27.2,-0.97,10.44,-1.33,1.0394,32.64,1,27.2,7.23,0,0,0,0,0,0,0,0,0,0,27.2,0,0,0,0
25784,0,0,10.44,-1.33,1.04,32.64,0,27.2,6.83,0,0,0,0,0,0,0,0,0,0,27.2,0,0,0,0
25784,0,0,10.44,-1.33,1.04,32.64,0,27.2,7.96,0,0,0,0,0,0,0,0,0,0,27.2,0,0,0,0
25789,1.8,0.69,0.69,-0.09,1.0542,2.16,1,1.8,0.34,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25790,0,0,5.76,-0.74,1.0531,18,0,15,4.13,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
25792,15,4.53,5.76,-0.74,1.0505,18,1,15,6.51,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
25792,15,4.53,5.76,-0.74,1.0505,18,1,15,6.51,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
25793,15,5.76,5.76,-0.74,1.0599,18,1,15,5.16,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
25796,0.83,0,0,0,1.04,1,1,0.83,0.31,0,0,0,0,0,0,0,0,0,0,0.8333,0,0,0,0
25796,0.83,0,0,0,1.04,1,1,0.83,0.28,0,0,0,0,0,0,0,0,0,0,0.8333,0,0,0,0
25796,0.83,0,0,0,1.04,1,1,0.83,0.09,0,0,0,0,0,0,0,0,0,0,0.8333,0,0,0,0
25796,0.83,0,0,0,1.04,1,1,0.83,0.33,0,0,0,0,0,0,0,0,0,0,0.8333,0,0,0,0
25796,0.83,0,0,0,1.04,1,1,0.83,0.22,0,0,0,0,0,0,0,0,0,0,0.8333,0,0,0,0
25796,0.83,0,0,0,1.04,1,1,0.83,0.13,0,0,0,0,0,0,0,0,0,0,0.8333,0,0,0,0
25797,1,0.47,0.47,-0.12,1.044,1.2,1,1,0.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25797,0,0,0.47,-0.12,1.044,1.2,0,1,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25797,1,0.47,0.47,-0.12,1.044,1.2,1,1,0.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25797,1.8,0.84,0.84,-0.22,1.044,2.16,1,1.8,0.5,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25797,1.8,0.84,0.84,-0.22,1.044,2.16,1,1.8,0.84,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25797,1.8,0.84,0.84,-0.22,1.044,2.16,1,1.8,0.53,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
25799,5,0,0,0,1.04,6,1,5,1.78,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
