BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
17281,1,0,0,0,0,17,1.0429656,-77.228974,69,1,1.1,0.9,33.27,0.18,0,0
17282,2,0,0,0,0,17,1.0475539,-75.724097,13.8,1,1.1,0.9,33.17,0.19,0,0
17283,1,0,0,0,0,17,1.0429459,-77.236488,69,1,1.1,0.9,33.27,0.17,0,0
17284,1,0,0,0,0,17,1.0429656,-77.228974,69,1,1.1,0.9,33.27,0.18,0,0
17285,1,0,0,0,0,17,1.0429656,-77.228974,69,1,1.1,0.9,33.27,0.18,0,0
17286,2,0,0,0,0,17,1.0104983,-79.161332,69,1,1.1,0.9,34.78,0.51,0,0
17287,1,0,0,0,0,17,1.0104983,-79.161332,69,1,1.1,0.9,34.78,0.51,0,0
17288,1,0,0,0,0,17,1.0104983,-79.161332,69,1,1.1,0.9,34.78,0.51,0,0
17289,2,0,0,0,0,17,1.0213425,-77.248749,69,1,1.1,0.9,34.27,0.26,0,0
17290,1,0,0,0,0,17,1.0457888,-74.173176,69,1,1.1,0.9,33.01,0.23,0,0
17291,2,0,0,0,0,17,1.0590227,-74.068481,13.8,1,1.1,0.9,33,0.23,0,0
17292,2,0,0,0,0,17,1.0590227,-74.068481,13.8,1,1.1,0.9,33,0.23,0,0
17293,1,0,0,0,0,17,1.059027,-74.181069,1,1,1.1,0.9,33.01,0.23,0,0
17294,2,0,0,0,0,17,1.0588969,-73.602924,13.8,1,1.1,0.9,32.98,0.23,0,0
17295,2,0,0,0,0,17,1.0590476,-73.964818,22,1,1.1,0.9,32.99,0.23,0,0
17296,1,0,0,0,0,17,1.045777,-74.17716,69,1,1.1,0.9,33.01,0.23,0,0
17297,1,0,0,0,0,17,1.0457888,-74.173176,69,1,1.1,0.9,33.01,0.23,0,0
17298,2,0,0,0,0,17,1.0449446,-73.496148,69,1,1.1,0.9,32.98,0.3,0,0
17299,1,1.62,0.45,0,0,17,1.0449016,-73.514787,69,1,1.1,0.9,32.99,0.3,0,0
17300,1,0,0,0,0,17,1.039162,-75.055773,69,1,1.1,0.9,33.42,0.26,0,0
17301,2,0,0,0,0,17,1.0272046,-74.126974,13.8,1,1.1,0.9,33.36,0.23,0,0
17302,1,2.66,0.91,0,0,17,1.0391469,-75.057192,69,1,1.1,0.9,33.42,0.26,0,0
17303,1,0,0,0,-17,17,1.0405053,-65.629485,161,1,1.1,0.9,31.72,0.32,0,0
17304,2,0.15,0.05,0,0,17,1.0481197,-64.37667,69,1,1.1,0.9,31.41,0.35,0,0
17305,1,0,0,0,0,17,1.0406368,-65.639329,161,1,1.1,0.9,31.73,0.32,0,0
17306,1,0,0,0,0,17,1.0540501,-58.198445,161,1,1.1,0.9,30.46,0.58,0,0
17307,2,0,0,0,0,17,1.0540501,-58.198445,161,1,1.1,0.9,30.46,0.58,0,0
17308,2,0,0,0,0,17,1.0502432,-59.667535,69,1,1.1,0.9,30.64,0.62,0,0
17309,1,3.97,0.9,0,0,17,1.0426586,-62.611216,13.8,1,1.1,0.9,30.96,0.68,0,0
17310,1,0,0,0,0,17,1.0520523,-60.769741,1,1,1.1,0.9,30.85,0.65,0,0
17311,1,0,0,0,0,17,1.05392,-58.257244,161,1,1.1,0.9,30.47,0.58,0,0
17312,1,0,0,0,0,17,1.0540501,-58.198445,161,1,1.1,0.9,30.46,0.58,0,0
17313,1,0,0,0,0,17,1.0540501,-58.198445,161,1,1.1,0.9,30.46,0.58,0,0
17314,2,0,0,0,0,17,1.0208636,-79.328905,69,1,1.1,0.9,34.86,0.29,0,0
17315,2,16.02,6.77,0,0,17,1.0110373,-79.14137,69,1,1.1,0.9,34.77,0.5,0,0
17316,1,0,0,0,0,17,1.011114,-79.136083,69,1,1.1,0.9,34.76,0.49,0,0
17317,1,0,0,0,0,17,1.0339193,-74.550148,161,1,1.1,0.9,33.28,0.16,0,0
17318,2,0,0,0,0,17,1.0356736,-74.323816,13.8,1,1.1,0.9,33.27,0.15,0,0
17319,2,0,0,0,0,17,1.0347469,-74.439582,18,1,1.1,0.9,33.28,0.16,0,0
17320,2,0,0,0,0,17,1.0347844,-74.436493,20,1,1.1,0.9,33.28,0.16,0,0
17321,2,0,0,0,0,17,1.0344873,-74.475192,13.8,1,1.1,0.9,33.28,0.16,0,0
17322,1,7.75,6.05,0,0,17,1.0338358,-74.554214,161,1,1.1,0.9,33.28,0.16,0,0
17323,1,0,0,0,0,17,1.0339578,-74.550202,161,1,1.1,0.9,33.28,0.16,0,0
17324,2,0,0,0,0,17,1.0273522,-76.270061,69,1,1.1,0.9,34.23,0.42,0,0
17325,1,0,0,0,0,17,1.0272518,-76.280966,69,1,1.1,0.9,34.23,0.42,0,0
17326,1,0,0,0,0,17,1.0455598,-71.449291,69,1,1.1,0.9,32.47,0.01,0,0
17327,2,0,0,0,0,17,1.0402835,-70.947583,13.8,1,1.1,0.9,32.44,0,0,0
17328,2,0,0,0,0,17,1.0403807,-70.852867,13.8,1,1.1,0.9,32.44,0,0,0
17329,2,0,0,0,0,17,1.0402352,-70.942718,13.8,1,1.1,0.9,32.44,0,0,0
17330,1,0,0,0,0,17,1.045536,-71.453922,69,1,1.1,0.9,32.47,0.01,0,0
17331,1,0,0,0,0,17,1.0455598,-71.449291,69,1,1.1,0.9,32.47,0.01,0,0
17332,1,0,0,0,0,17,1.0455598,-71.449291,69,1,1.1,0.9,32.47,0.01,0,0
17333,2,0,0,0,0,17,1.0319681,-78.833829,69,1,1.1,0.9,33.99,0.34,0,0
17334,1,0,0,0,0,17,1.0319555,-78.835003,69,1,1.1,0.9,34,0.34,0,0
17335,1,0,0,0,-180,17,1.0436571,-71.534847,765,1,1.1,0.9,33.04,0.08,0,0
17336,1,0,0,0,0,17,1.0436347,-73.199789,161,1,1.1,0.9,33.02,0.1,0,0
17337,1,0,0,0,0,17,1.0469891,-76.975936,69,1,1.1,0.9,33.11,0.16,0,0
17338,2,0,0,0,0,17,1.0420713,-70.712959,22,1,1.1,0.9,33.03,0.08,0,0
17339,2,0,0,0,0,17,1.0426401,-70.994685,13.8,1,1.1,0.9,33.03,0.08,0,0
17340,2,0,0,0,0,17,1.0422664,-70.81355,13.8,1,1.1,0.9,33.03,0.08,0,0
17341,1,0,0,0,0,17,1.0477314,-71.637855,765,1,1.1,0.9,33.06,0,0,0
17342,1,0,0,0,0,17,1.0424703,-73.371147,161,1,1.1,0.9,33.07,0.1,0,0
17343,1,0,0,0,0,17,1.0394385,-71.305564,161,1,1.1,0.9,32.95,0.16,0,0
17344,1,0,0,0,0,17,1.0430147,-73.783972,69,1,1.1,0.9,33.08,0.31,0,0
17345,1,0,0,0,0,17,1.0470214,-75.650513,13.8,1,1.1,0.9,33.19,0.41,0,0
17346,1,0,0,0,0,17,1.0470214,-75.650513,1,1,1.1,0.9,33.19,0.41,0,0
17347,2,0,0,0,0,17,1.0433524,-67.239143,13.8,1,1.1,0.9,32.77,0.19,0,0
17348,1,0,0,0,0,17,1.0394597,-71.338065,161,1,1.1,0.9,32.96,0.15,0,0
17349,1,0,0,0,0,17,1.0394385,-71.305564,161,1,1.1,0.9,32.95,0.16,0,0
17350,1,0,0,0,0,17,1.0490001,-71.473026,765,1,1.1,0.9,33.01,-0,0,0
17351,1,0,0,0,0,17,1.0463605,-73.047023,161,1,1.1,0.9,33.04,0.03,0,0
17352,1,0,0,0,0,17,1.0499211,-77.137019,69,1,1.1,0.9,33.19,0.09,0,0
17353,2,0,0,0,0,17,1.0473522,-70.621596,13.8,1,1.1,0.9,33,0,0,0
17354,2,0,0,0,0,17,1.0473312,-70.631676,13.8,1,1.1,0.9,33,0,0,0
17355,2,0,0,0,0,17,1.0490001,-71.473026,13.8,1,1.1,0.9,33.01,-0,0,0
17356,2,0,0,0,0,17,1.0477076,-70.813767,18,1,1.1,0.9,33,0,0,0
17357,1,0.16,0.06,0,0,17,1.0495417,-71.755192,765,1,1.1,0.9,33.08,-0.01,0,0
17358,2,0.11,0.02,0,0,17,1.0240585,-77.268501,69,1,1.1,0.9,34.24,0.18,0,0
17359,2,2.53,0.88,0,0,17,1.0458577,-74.180413,69,1,1.1,0.9,33,0.23,0,0
17360,1,0,0,0,0,17,1.0396313,-66.938502,69,1,1.1,0.9,32.25,0.24,0,0
17361,2,0,0,0,0,17,1.0432102,-66.561645,18,1,1.1,0.9,32.22,0.23,0,0
17362,2,0,0,0,0,17,1.0412984,-66.763622,13.8,1,1.1,0.9,32.24,0.24,0,0
17363,1,2.96,0.34,0,0,17,1.0396027,-66.940485,69,1,1.1,0.9,32.25,0.24,0,0
17364,2,0,0,0,0,17,1.0203174,-77.800741,69,1,1.1,0.9,34.46,0.24,0,0
17365,1,0,0,0,0,17,1.0202903,-77.803166,69,1,1.1,0.9,34.46,0.24,0,0
17366,2,0,0,0,0,17,1.029293,-80.064891,69,1,1.1,0.9,34.85,0.16,0,0
17367,1,0,0,0,0,17,1.0292292,-80.070539,69,1,1.1,0.9,34.85,0.16,0,0
17368,1,0,0,0,0,17,1.0447471,-71.930771,69,1,1.1,0.9,32.68,0.08,0,0
17369,2,0,0,0,0,17,1.0448021,-71.390133,13.8,1,1.1,0.9,32.64,0.08,0,0
17370,2,0,0,0,0,17,1.0446769,-71.372136,13.8,1,1.1,0.9,32.65,0.08,0,0
17371,2,0,0,0,0,17,1.0444038,-70.114624,13.8,1,1.1,0.9,32.56,0.09,0,0
17372,2,0,0,0,0,17,1.0447471,-71.930771,13.8,1,1.1,0.9,32.68,0.08,0,0
17373,1,3.43,0.69,0,0,17,1.0447302,-71.932674,69,1,1.1,0.9,32.68,0.08,0,0
17374,1,0,0,0,0,17,1.0447547,-71.93217,69,1,1.1,0.9,32.68,0.08,0,0
17375,1,0,0,0,0,17,1.0447471,-71.930771,69,1,1.1,0.9,32.68,0.08,0,0
17376,1,0,0,0,0,17,1.0428829,-72.016012,161,1,1.1,0.9,33.13,0.12,0,0
17377,1,0,0,0,0,17,1.0406627,-75.253929,69,1,1.1,0.9,33.28,0.17,0,0
17378,2,0,0,0,0,17,1.0406627,-75.253929,13.8,1,1.1,0.9,33.28,0.17,0,0
17379,1,12.41,0.68,0,0,17,1.0428416,-72.023539,161,1,1.1,0.9,33.13,0.12,0,0
17380,1,0,0,0,0,17,1.0424096,-73.899808,69,1,1.1,0.9,33.13,0.31,0,0
17381,2,0,0,0,0,17,1.0537309,-72.428323,13.8,1,1.1,0.9,33.01,0.33,0,0
17382,1,0,0,0,0,17,1.0424031,-73.906952,69,1,1.1,0.9,33.14,0.31,0,0
17383,2,0,0,0,0,17,1.0344413,-78.569208,69,1,1.1,0.9,33.86,0.3,0,0
17384,1,0,0,0,0,17,1.0390001,-75.429249,69,1,1.1,0.9,33.28,0.02,0,0
17385,2,0,0,0,0,17,1.0472747,-75.223266,13.8,1,1.1,0.9,33.27,0.01,0,0
17386,2,0,0,0,0,17,1.0507796,-74.7615,24,1,1.1,0.9,33.23,0,0,0
17387,1,0,0,0,0,17,1.0389386,-75.434456,69,1,1.1,0.9,33.29,0.02,0,0
17388,2,0,0,0,0,17,1.0335064,-72.863147,161,1,1.1,0.9,33.21,0.19,0,0
17389,1,0,0,0,0,17,1.045561,-74.143349,69,1,1.1,0.9,33.13,0.2,0,0
17390,1,0,0,0,0,17,1.0335654,-72.873051,161,1,1.1,0.9,33.21,0.19,0,0
17391,1,12.15,7.43,0,0,17,1.0333992,-72.869676,161,1,1.1,0.9,33.21,0.19,0,0
17392,1,0,0,0,0,17,1.051807,-59.246204,69,1,1.1,0.9,30.54,0.6,0,0
17393,2,0,0,0,0,17,1.0387969,-58.97805,22,1,1.1,0.9,30.53,0.61,0,0
17394,2,0,0,0,0,17,1.0390516,-59.035256,13.8,1,1.1,0.9,30.52,0.61,0,0
17395,2,0,0,0,0,17,1.029823,-55.472199,18,1,1.1,0.9,30.29,0.63,0,0
17396,1,0.94,0.26,0,0,17,1.0518042,-59.24729,69,1,1.1,0.9,30.54,0.6,0,0
17397,1,0,0,0,0,17,1.0422739,-66.930107,69,1,1.1,0.9,32.17,0.22,0,0
17398,2,0,0,0,0,17,1.0415082,-66.283825,13.8,1,1.1,0.9,32.12,0.23,0,0
17399,2,0,0,0,0,17,1.0408626,-66.006671,13.8,1,1.1,0.9,32.11,0.23,0,0
17400,2,0,0,0,0,17,1.0403747,-65.653519,13.8,1,1.1,0.9,32.08,0.24,0,0
17401,1,0,0,0,0,17,1.0422625,-66.94425,69,1,1.1,0.9,32.17,0.22,0,0
17402,1,0,0,0,0,17,1.0422739,-66.930107,69,1,1.1,0.9,32.17,0.22,0,0
17403,2,0,0,0,0,17,1.0120685,-76.272171,69,1,1.1,0.9,34.11,0.43,0,0
17404,1,13,4.03,0,0,17,1.012007,-76.276998,69,1,1.1,0.9,34.11,0.43,0,0
17405,1,0,0,0,0,17,1.0200283,-77.451751,69,1,1.1,0.9,34.38,0.27,0,0
17406,2,0,0,0,0,17,1.0545243,-77.260666,13.8,1,1.1,0.9,34.37,0.26,0,0
17407,2,0,0,0,0,17,1.053038,-77.439019,13.8,1,1.1,0.9,34.38,0.27,0,0
17408,1,0,0,0,0,17,1.053038,-77.439019,1,1,1.1,0.9,34.38,0.27,0,0
17409,2,0,0,0,0,17,1.0545975,-77.248666,13.8,1,1.1,0.9,34.37,0.26,0,0
17410,2,0,0,0,0,17,1.0580859,-76.826961,13.8,1,1.1,0.9,34.33,0.25,0,0
17411,2,0,0,0,0,17,1.0200283,-77.451751,13.8,1,1.1,0.9,34.38,0.27,0,0
17412,1,0.29,0.23,0,0,17,1.020025,-77.451895,69,1,1.1,0.9,34.38,0.27,0,0
17413,1,0,0,0,0,17,1.0199979,-77.454315,69,1,1.1,0.9,34.38,0.27,0,0
17414,1,0,0,0,0,17,1.0177478,-77.794678,69,1,1.1,0.9,34.54,0.3,0,0
17415,2,0,0,0,0,17,1.0389513,-77.575287,20,1,1.1,0.9,34.52,0.29,0,0
17416,1,0,0,0,0,17,1.0177369,-77.795499,69,1,1.1,0.9,34.54,0.3,0,0
17417,1,0,0,0,0,17,1.0177478,-77.794678,69,1,1.1,0.9,34.54,0.3,0,0
17418,1,0,0,0,0,17,1.0344505,-78.79542,69,1,1.1,0.9,33.98,0.22,0,0
17419,2,0,0,0,0,17,1.0206999,-78.115534,13.8,1,1.1,0.9,33.93,0.21,0,0
17420,2,0,0,0,0,17,1.0206999,-78.115534,13.8,1,1.1,0.9,33.93,0.21,0,0
17421,1,0,0,0,0,17,1.0143676,-78.932712,1,1,1.1,0.9,33.99,0.23,0,0
17422,1,0,0,0,0,17,1.0343426,-78.803788,69,1,1.1,0.9,33.99,0.23,0,0
17423,1,0,0,0,0,17,1.0344505,-78.79542,69,1,1.1,0.9,33.98,0.22,0,0
17424,1,0,0,0,0,17,1.0488044,-66.367838,161,1,1.1,0.9,31.97,0.18,0,0
17425,2,0,0,0,0,17,1.0488044,-66.367838,161,1,1.1,0.9,31.97,0.18,0,0
17426,1,0,0,0,0,17,1.0439348,-66.808708,69,1,1.1,0.9,32.09,0.2,0,0
17427,1,8.04,1.29,0,0,17,1.04877,-66.372082,161,1,1.1,0.9,31.97,0.18,0,0
17428,1,0,0,0,0,17,1.0487998,-66.382276,161,1,1.1,0.9,31.97,0.18,0,0
17429,2,0,0,0,0,17,1.0576831,-63.835113,69,1,1.1,0.9,31.2,0.24,0,0
17430,1,3.71,1.18,0,0,17,1.057661,-63.837067,69,1,1.1,0.9,31.2,0.24,0,0
17431,1,0,0,0,0,17,1.042865,-73.272219,69,1,1.1,0.9,33.18,0.07,0,0
17432,2,0,0,0,0,17,1.0510601,-72.484441,20,1,1.1,0.9,33.13,0.04,0,0
17433,1,0.45,0.09,0,0,17,1.0428629,-73.272473,69,1,1.1,0.9,33.18,0.07,0,0
17434,1,0,0,0,0,17,1.0428377,-73.274091,69,1,1.1,0.9,33.18,0.07,0,0
17435,2,0,0,0,0,17,1.0472439,-70.928265,765,1,1.1,0.9,33.01,0.04,0,0
17436,1,0,0,0,0,17,1.0414152,-72.042931,161,1,1.1,0.9,33.06,0.07,0,0
17437,1,0,0,0,0,17,1.0384778,-75.913967,69,1,1.1,0.9,33.43,0.05,0,0
17438,1,0,0,0,0,17,1.0408622,-72.11752,161,1,1.1,0.9,33.09,0.07,0,0
17439,2,0,0,0,0,17,1.04597,-71.544637,69,1,1.1,0.9,32.53,0.05,0,0
17440,1,0,0,0,0,17,1.0428938,-68.593226,161,1,1.1,0.9,32.5,0.18,0,0
17441,1,0,0,0,0,17,1.0423526,-69.270073,69,1,1.1,0.9,32.59,0.18,0,0
17442,2,0,0,0,0,17,1.0566015,-67.282755,13.8,1,1.1,0.9,32.44,0.18,0,0
17443,1,15.59,6.89,0,0,17,1.0427862,-68.601239,161,1,1.1,0.9,32.5,0.18,0,0
17444,1,0,0,0,0,17,1.0429974,-68.588115,161,1,1.1,0.9,32.5,0.18,0,0
17445,1,0,0,0,0,17,1.0517378,-59.352293,161,1,1.1,0.9,30.67,0.56,0,0
17446,1,0,0,0,0,17,1.0517024,-59.259403,69,1,1.1,0.9,30.58,0.58,0,0
17447,2,0,0,0,0,17,1.0522786,-57.865247,18,1,1.1,0.9,30.59,0.56,0,0
17448,2,0,0,0,0,17,1.0521351,-57.5313,13.8,1,1.1,0.9,30.58,0.56,0,0
17449,1,3.77,0.87,0,0,17,1.05172,-59.35431,161,1,1.1,0.9,30.67,0.56,0,0
17450,1,0,0,0,0,17,1.0516298,-59.384174,161,1,1.1,0.9,30.68,0.56,0,0
17451,2,0,0,0,0,17,1.0458632,-65.157567,161,1,1.1,0.9,31.76,0.34,0,0
17452,1,4.25,1.58,0,0,17,1.035839,-63.632234,69,1,1.1,0.9,31.71,0.44,0,0
17453,1,0,0,0,0,17,1.0459052,-65.187955,161,1,1.1,0.9,31.77,0.33,0,0
17454,1,0,0,0,0,17,1.0631032,-68.288207,161,1,1.1,0.9,31.57,0.33,0,0
17455,2,0,0,0,0,17,1.061176,-68.320319,69,1,1.1,0.9,31.26,0.36,0,0
17456,1,6.08,1.59,0,0,17,1.0630744,-68.291104,161,1,1.1,0.9,31.57,0.33,0,0
17457,1,0,0,0,0,17,1.0630947,-68.284154,161,1,1.1,0.9,31.57,0.33,0,0
17458,1,0,0,0,0,17,1.0631032,-68.288207,161,1,1.1,0.9,31.57,0.33,0,0
17459,1,0,0,0,-552,17,1.0385559,-70.920877,765,1,1.1,0.9,32.98,0.12,0,0
17460,1,0,0,0,0,17,1.0393089,-71.125218,161,1,1.1,0.9,32.95,0.14,0,0
17461,2,0,0,0,0,17,1.0438021,-70.365871,24,1,1.1,0.9,32.97,0.11,0,0
17462,2,0,0,0,0,17,1.0442778,-70.310687,18,1,1.1,0.9,32.97,0.11,0,0
17463,1,0,0,0,0,17,1.0430937,-71.114303,765,1,1.1,0.9,33.02,0.05,0,0
17464,1,0,0,0,0,17,1.0385559,-70.920877,765,1,1.1,0.9,32.98,0.12,0,0
17465,2,0,0,0,0,17,1.0313835,-80.295282,69,1,1.1,0.9,34.86,0.1,0,0
17466,2,0,0,0,0,17,1.031627,-80.263399,13.8,1,1.1,0.9,34.86,0.1,0,0
17467,2,0,0,0,0,17,1.0349101,-79.83893,13.8,1,1.1,0.9,34.84,0.09,0,0
17468,1,0,0,0,0,17,1.031627,-80.263399,1,1,1.1,0.9,34.86,0.1,0,0
17469,1,0,0,0,0,17,1.0313214,-80.300333,69,1,1.1,0.9,34.86,0.1,0,0
17470,1,0,0,0,0,17,1.0313835,-80.295282,69,1,1.1,0.9,34.86,0.1,0,0
17471,1,0,0,0,0,17,1.0313835,-80.295282,69,1,1.1,0.9,34.86,0.1,0,0
17472,1,0,0,0,0,17,1.0417787,-77.358581,69,1,1.1,0.9,33.35,0.23,0,0
17473,2,0,0,0,0,17,1.0417614,-77.383052,24,1,1.1,0.9,33.35,0.23,0,0
17474,2,0,0,0,0,17,1.0419716,-77.10177,24,1,1.1,0.9,33.33,0.23,0,0
17475,1,0,0,0,0,17,1.0417614,-77.383052,1,1,1.1,0.9,33.35,0.23,0,0
17476,2,0,0,0,0,17,1.0431611,-73.916394,13.8,1,1.1,0.9,33.11,0.25,0,0
17477,2,0,0,0,0,17,1.0417787,-77.358581,13.8,1,1.1,0.9,33.35,0.23,0,0
17478,2,0,0,0,0,17,1.0421013,-77.045063,18,1,1.1,0.9,33.32,0.23,0,0
17479,2,0,0,0,0,17,1.0417787,-77.358581,18,1,1.1,0.9,33.35,0.23,0,0
17480,1,0,0,0,0,17,1.0417185,-77.378793,69,1,1.1,0.9,33.35,0.23,0,0
17481,1,0,0,0,0,17,1.0361926,-63.275163,69,1,1.1,0.9,31.58,0.48,0,0
17482,2,0,0,0,0,17,1.0425583,-62.715838,20,1,1.1,0.9,31.55,0.48,0,0
17483,2,0,0,0,0,17,1.0426695,-62.487992,13.8,1,1.1,0.9,31.52,0.48,0,0
17484,2,0,0,0,0,17,1.0361926,-63.275163,13.8,1,1.1,0.9,31.58,0.48,0,0
17485,2,0,0,0,0,17,1.0447178,-58.204633,13.8,1,1.1,0.9,31.25,0.52,0,0
17486,2,0,0,0,0,17,1.0421322,-59.69615,24,1,1.1,0.9,31.24,0.51,0,0
17487,2,1.17,0.53,0,0,17,1.0391775,-79.711611,69,1,1.1,0.9,34.06,-0.04,0,0
17488,1,0,0,0,0,17,1.0505283,-67.043197,161,1,1.1,0.9,32.1,0.14,0,0
17489,2,0,0,0,0,17,1.0570941,-67.043197,69,1,1.1,0.9,32.1,0.14,0,0
17490,1,7.11,1.35,0,0,17,1.0504995,-67.047234,161,1,1.1,0.9,32.1,0.14,0,0
17491,1,0,0,0,0,17,1.0505573,-67.039116,161,1,1.1,0.9,32.1,0.14,0,0
17492,1,0,0,0,0,17,1.0505283,-67.043197,161,1,1.1,0.9,32.1,0.14,0,0
17493,1,0,0,0,0,17,1.032975,-74.366285,69,1,1.1,0.9,33.66,0.09,0,0
17494,2,0,0,0,0,17,1.0486355,-74.121399,13.8,1,1.1,0.9,33.64,0.08,0,0
17495,2,0,0,0,0,17,1.0486355,-74.121399,13.8,1,1.1,0.9,33.64,0.08,0,0
17496,1,0,0,0,0,17,1.04623,-74.349196,1,1,1.1,0.9,33.66,0.09,0,0
17497,2,0,0,0,0,17,1.0509787,-73.882825,13.8,1,1.1,0.9,33.63,0.08,0,0
17498,1,0,0,0,0,17,1.0329492,-74.368137,69,1,1.1,0.9,33.66,0.09,0,0
17499,1,0,0,0,0,17,1.032975,-74.366285,69,1,1.1,0.9,33.66,0.09,0,0
17500,2,14.72,2.82,0,0,17,1.0319243,-75.816114,69,1,1.1,0.9,33.46,0.11,0,0
17501,2,0,0,0,0,17,0.9949049,-83.089138,69,1,1.1,0.9,36.66,0.56,0,0
17502,1,9.5,1.32,0,0,17,0.9948889,-83.090243,69,1,1.1,0.9,36.66,0.56,0,0
17503,1,0,0,0,0,17,1.0570001,-65.596,161,1,1.1,0.9,31.78,-0,0,0
17504,1,0,0,0,0,17,1.0543395,-64.896432,69,1,1.1,0.9,31.71,0.05,0,0
17505,2,0,0,0,0,17,0.9954262,-62.642561,13.2,1,1.1,0.9,31.68,0,0,0
17506,1,5.93,0.7,0,0,17,1.0569033,-65.638049,161,1,1.1,0.9,31.79,0,0,0
17507,1,0,0,0,0,17,1.0360001,-77.799132,69,1,1.1,0.9,33.53,0.02,0,0
17508,2,0,0,0,0,17,1.0365743,-76.271159,13.8,1,1.1,0.9,33.43,0,0,0
17509,2,0,0,0,0,17,1.0365743,-76.271159,13.8,1,1.1,0.9,33.43,0,0,0
17510,1,0,0,0,0,17,1.0290864,-77.910551,1,1,1.1,0.9,33.53,0.02,0,0
17511,1,0,0,0,0,17,1.0358496,-77.819192,69,1,1.1,0.9,33.53,0.03,0,0
17512,1,0,0,0,0,17,1.0360001,-77.799132,69,1,1.1,0.9,33.53,0.02,0,0
17513,1,0,0,0,0,17,1.0456729,-70.22525,765,1,1.1,0.9,32.93,0.04,0,0
17514,1,0,0,0,0,17,1.0443936,-70.70283,161,1,1.1,0.9,32.94,0.06,0,0
17515,1,0,0,0,0,17,1.040762,-74.117222,69,1,1.1,0.9,33.17,0.14,0,0
17516,2,0,0,0,0,17,1.0441841,-69.441039,22,1,1.1,0.9,32.92,0.05,0,0
17517,2,0,0,0,0,17,1.0450288,-69.877536,13.8,1,1.1,0.9,32.93,0.05,0,0
17518,2,0,0,0,0,17,1.0454162,-70.08285,13.8,1,1.1,0.9,32.93,0.04,0,0
17519,1,0,0,0,0,17,1.0457372,-70.333909,765,1,1.1,0.9,32.96,0.03,0,0
17520,1,0,0,0,0,17,1.0456729,-70.22525,765,1,1.1,0.9,32.93,0.04,0,0
17521,1,0,0,0,0,17,1.0586593,-67.873977,161,1,1.1,0.9,31.72,0.33,0,0
17522,2,0,0,0,0,17,1.0384722,-66.532011,13.8,1,1.1,0.9,31.66,0.33,0,0
17523,2,0,0,0,0,17,1.0380078,-65.804526,20,1,1.1,0.9,31.62,0.34,0,0
17524,1,0,0,0,0,17,1.0585291,-67.914499,161,1,1.1,0.9,31.73,0.33,0,0
17525,1,0,0,0,0,17,1.0586593,-67.873977,161,1,1.1,0.9,31.72,0.33,0,0
17526,2,0,0,0,0,17,1.0369999,-74.111365,69,1,1.1,0.9,33.46,0,0,0
17527,1,0,0,0,0,17,1.0368396,-74.126346,69,1,1.1,0.9,33.46,0,0,0
17528,1,0,0,0,0,17,1.0408547,-74.840531,69,1,1.1,0.9,33.34,0.25,0,0
17529,2,0,0,0,0,17,1.0408547,-74.840531,22,1,1.1,0.9,33.34,0.25,0,0
17530,2,0,0,0,0,17,1.0408496,-74.406272,20,1,1.1,0.9,33.31,0.25,0,0
17531,2,0,0,0,0,17,1.0408547,-74.840531,13.8,1,1.1,0.9,33.34,0.25,0,0
17532,2,0,0,0,0,17,1.0408987,-74.511079,13.8,1,1.1,0.9,33.31,0.25,0,0
17533,1,0,0,0,0,17,1.0408458,-74.843441,69,1,1.1,0.9,33.34,0.25,0,0
17534,1,0,0,0,0,17,1.0408547,-74.840531,69,1,1.1,0.9,33.34,0.25,0,0
17535,1,0,0,0,0,17,1.0408547,-74.840531,69,1,1.1,0.9,33.34,0.25,0,0
17536,1,0,0,0,-340,17,1.0456722,-71.331223,765,1,1.1,0.9,33.04,0.04,0,0
17537,1,0,0,0,0,17,1.041071,-72.139688,161,1,1.1,0.9,33.04,0.1,0,0
17538,1,0,0,0,0,17,1.0455259,-74.203049,69,1,1.1,0.9,33.03,0.22,0,0
17539,1,0,0,0,0,17,1.042238,-71.930456,18,1,1.1,0.9,33.04,0.08,0,0
17540,1,0,0,0,0,17,1.042238,-71.930456,1,1,1.1,0.9,33.04,0.08,0,0
17541,2,0,0,0,0,17,1.0485903,-71.025175,13.8,1,1.1,0.9,33.03,0.04,0,0
17542,2,0,0,0,0,17,1.0482908,-71.057199,13.8,1,1.1,0.9,33.03,0.04,0,0
17543,2,0,0,0,0,17,1.0484239,-71.042478,13.8,1,1.1,0.9,33.03,0.04,0,0
17544,2,0,0,0,0,17,1.016616,-80.214991,69,1,1.1,0.9,36.29,-0.38,0,0
17545,2,0,0,0,0,17,1.0395428,-72.057079,161,1,1.1,0.9,33.02,0.18,0,0
17546,1,0,0,0,0,17,1.0487933,-72.60716,69,1,1.1,0.9,32.86,0.21,0,0
17547,1,0,0,0,0,17,1.0395914,-72.052708,161,1,1.1,0.9,33.02,0.18,0,0
17548,2,0,0,0,0,17,1.0450449,-74.249561,69,1,1.1,0.9,33.05,0.23,0,0
17549,2,0,0,0,0,17,1.0394864,-79.2457,69,1,1.1,0.9,34.3,0.09,0,0
