MODEL,STARTUP,SHUTDOWN,NCOST,C2,C1,C0
2,0,0,3,0.002,21.657,602.4
2,0,0,3,0.002,22.797,608.4
2,0,0,3,0.002,24.098,608.4
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,22.222,604.95
2,0,0,3,0.002,20.904,604.95
2,0,0,3,0.002,23.56,604.95
2,0,0,3,0,0,0
2,0,0,3,0.003,30.551,328.58
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,28.472,346.61
2,0,0,3,0.003,25.446,346.61
2,0,0,3,0.003,28.209,346.61
2,0,0,3,0.003,24.238,346.61
2,0,0,3,0.003,28.363,346.61
2,0,0,3,0.003,28.474,346.61
2,0,0,3,0.003,31.525,236.43
2,0,0,3,0.003,27.417,236.43
2,0,0,3,0.002,24.305,604
2,0,0,3,0.002,24.348,604
2,0,0,3,0.002,23.58,604
2,0,0,3,0.002,24.01,604
2,0,0,3,0.002,24.957,604
2,0,0,3,0.002,23.159,604
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,23.263,664.31
2,0,0,3,0.002,25.699,664.31
2,0,0,3,0.002,23.817,664.31
2,0,0,3,0.002,23.814,664.31
2,0,0,3,0.002,22.973,615
2,0,0,3,0.002,22.106,615
2,0,0,3,0.002,22.261,615
2,0,0,3,0.003,29.702,237.57
2,0,0,3,0.002,26.584,907
2,0,0,3,0.002,24.97,907
2,0,0,3,0.002,26.749,907
2,0,0,3,0.002,23.321,679.95
2,0,0,3,0.003,29.495,237.79
2,0,0,3,0.003,25.161,237.75
2,0,0,3,0.003,31.068,237.75
2,0,0,3,0.003,30.451,236.53
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,28.186,601.88
2,0,0,3,0.002,25.041,601.88
2,0,0,3,0.002,23.476,602.4
2,0,0,3,0.002,21.991,602.4
2,0,0,3,0.002,23.207,602.4
2,0,0,3,0.002,24.165,604.5
2,0,0,3,0.002,25.15,604.5
2,0,0,3,0.002,24.936,688.2
2,0,0,3,0.002,24.938,688.2
2,0,0,3,0.002,22.686,603.9
2,0,0,3,0.002,26.334,675.75
2,0,0,3,0.002,22.628,602.4
2,0,0,3,0.002,25.893,648.15
2,0,0,3,0.002,21.772,672.95
2,0,0,3,0.002,23.848,672.95
2,0,0,3,0.002,23.196,672.95
2,0,0,3,0.002,25.029,744.45
2,0,0,3,0.002,23.352,744.45
2,0,0,3,0.002,24.299,964
2,0,0,3,0.002,28.064,964
2,0,0,3,0.002,26.588,964
2,0,0,3,0,0,0
2,0,0,3,0.002,24.829,934.5
2,0,0,3,0.002,25.117,934.5
2,0,0,3,0.002,24.091,934.5
2,0,0,3,0.002,26.521,934.5
2,0,0,3,0.002,25.903,934.5
2,0,0,3,0.002,24.187,934.5
2,0,0,3,0.003,28.752,236.57
2,0,0,3,0.003,29.263,236.57
2,0,0,3,0.003,31.001,236.57
2,0,0,3,0,8,1122.5
2,0,0,3,0,8,1122.5
2,0,0,3,0.003,27.712,236.43
2,0,0,3,0.003,28.364,236.43
2,0,0,3,0.003,28.411,236.48
2,0,0,3,0.003,26.618,236.48
2,0,0,3,0.002,25.749,925.8
2,0,0,3,0.002,27.779,925.8
2,0,0,3,0.002,25.277,925.8
2,0,0,3,0.002,24.894,602.7
2,0,0,3,0.002,21.954,602.1
2,0,0,3,0.002,24.188,602.1
2,0,0,3,0.002,25.914,602.1
2,0,0,3,0.002,23.319,602.1
2,0,0,3,0.002,24.582,601.8
2,0,0,3,0.002,26.368,601.8
2,0,0,3,0.002,26.961,653.03
2,0,0,3,0.002,22.268,653.03
2,0,0,3,0.002,24.108,605.7
2,0,0,3,0.002,21.229,602.21
2,0,0,3,0.002,22.439,602.21
2,0,0,3,0.002,24.293,602.21
2,0,0,3,0.002,26.927,602.21
2,0,0,3,0.002,21.423,601.8
2,0,0,3,0.002,24.227,601.8
2,0,0,3,0.002,25.536,601.8
2,0,0,3,0.003,30.659,701.74
2,0,0,3,0.003,29.009,701.74
2,0,0,3,0.003,25.468,701.74
2,0,0,3,0.003,31.498,701.74
2,0,0,3,0.003,26.992,701.74
2,0,0,3,0.003,30.27,701.74
2,0,0,3,0.002,26.01,735
2,0,0,3,0.002,23.328,602.4
2,0,0,3,0.002,23.351,602.4
2,0,0,3,0.002,24.61,608.25
2,0,0,3,0.002,29.336,3859
2,0,0,3,0.002,32.218,3859
2,0,0,3,0.002,21.535,633.45
2,0,0,3,0.002,24.166,633.45
2,0,0,3,0.002,22.718,633.45
2,0,0,3,0.002,23.071,633.45
2,0,0,3,0.003,26.835,236.57
2,0,0,3,0.002,23.23,236.57
2,0,0,3,0.003,28.398,236.57
2,0,0,3,0.002,26.135,913.54
2,0,0,3,0.002,26.797,913.54
2,0,0,3,0.002,26.025,913.54
2,0,0,3,0.002,23.104,913.54
2,0,0,3,0.003,26.392,366.44
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,28.325,236.5
2,0,0,3,0.003,24.675,236.5
2,0,0,3,0.003,30.442,236.5
2,0,0,3,0.003,31.165,236.5
2,0,0,3,0.002,23.301,666
2,0,0,3,0.002,24.028,616.2
2,0,0,3,0.002,24.018,616.2
2,0,0,3,0.002,27.012,690.75
2,0,0,3,0.002,23.617,616.2
2,0,0,3,0.002,24.87,601.4
2,0,0,3,0.002,21.061,601.4
2,0,0,3,0.002,25.278,601.4
2,0,0,3,0.002,22.028,601.4
2,0,0,3,0.002,20.877,601.4
2,0,0,3,0.002,24.53,601.4
2,0,0,3,0.003,25.178,236.5
2,0,0,3,0.003,28.139,236.5
2,0,0,3,0.003,29.235,236.5
2,0,0,3,0.003,28.109,401.59
2,0,0,3,0.003,26.666,236.51
2,0,0,3,0.003,26.026,236.51
2,0,0,3,0.003,29.833,236.51
2,0,0,3,0.003,29.231,236.51
2,0,0,3,0,8,1000
2,0,0,3,0,8,1000
2,0,0,3,0.003,28.593,236.49
2,0,0,3,0.003,26.212,236.49
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,32.121,637.52
2,0,0,3,0.002,23.202,645
2,0,0,3,0.002,25.102,645
2,0,0,3,0.003,24.619,236.05
2,0,0,3,0.003,28.256,236.05
2,0,0,3,0.002,19.825,601.2
2,0,0,3,0.002,21.104,601.2
2,0,0,3,0.002,19.318,601.2
2,0,0,3,0.002,19.73,601.2
2,0,0,3,0.002,17.401,601.2
2,0,0,3,0.002,20.368,601.2
2,0,0,3,0.002,19.033,601.2
2,0,0,3,0.002,20.425,601.2
2,0,0,3,0.002,22.356,236.04
2,0,0,3,0.003,24.503,236.04
2,0,0,3,0.002,18.004,601.65
2,0,0,3,0.002,19.659,601.65
2,0,0,3,0.002,19.354,236.03
2,0,0,3,0.003,28.697,236.03
2,0,0,3,0.003,25.846,236.06
2,0,0,3,0.002,23.384,236.06
2,0,0,3,0.003,25.007,236.06
2,0,0,3,0.002,22.493,236.06
2,0,0,3,0.003,25.28,236.06
2,0,0,3,0.002,23.227,236.06
2,0,0,3,0.003,24.217,236.05
2,0,0,3,0.003,25.227,236.04
2,0,0,3,0.002,21.3,236.04
2,0,0,3,0.003,25.792,236.04
2,0,0,3,0.003,25.018,236.04
2,0,0,3,0.003,27.239,236.04
2,0,0,3,0.002,23.614,236.04
2,0,0,3,0.003,27.72,236.04
2,0,0,3,0.002,22.372,236.04
2,0,0,3,0.003,25.435,236.03
2,0,0,3,0.003,24.8,236.03
2,0,0,3,0.003,29.112,236.03
2,0,0,3,0.003,24.552,236.03
2,0,0,3,0.002,19.883,621.75
2,0,0,3,0.002,19.827,621.75
2,0,0,3,0.002,18.956,693
2,0,0,3,0.001,17.491,693
2,0,0,3,0.002,23.464,906.5
2,0,0,3,0.002,20.186,906.5
2,0,0,3,0.002,20.994,906.5
2,0,0,3,0.002,23.253,864.67
2,0,0,3,0.002,21.295,864.67
2,0,0,3,0.002,21.829,844.5
2,0,0,3,0.002,20.992,844.5
2,0,0,3,0.002,21.802,844.5
2,0,0,3,0.002,23.087,844.5
2,0,0,3,0.002,22.399,844.5
2,0,0,3,0.001,17.95,844.5
2,0,0,3,0.002,19.963,601.35
2,0,0,3,0.002,19.913,601.35
2,0,0,3,0.002,20.525,864.56
2,0,0,3,0.002,18.753,864.56
2,0,0,3,0.002,20.562,864.56
2,0,0,3,0.002,23.806,864.56
2,0,0,3,0.001,17.568,856.65
2,0,0,3,0.002,19.858,856.65
2,0,0,3,0.002,19.574,856.65
2,0,0,3,0.003,23.937,236.05
2,0,0,3,0.003,29.084,236.05
2,0,0,3,0.003,23.877,236.05
2,0,0,3,0.002,21.266,601.5
2,0,0,3,0.002,20.256,601.5
2,0,0,3,0.003,27.131,236.1
2,0,0,3,0.003,28.525,236.1
2,0,0,3,0.002,23.242,236.1
2,0,0,3,0.003,25.574,236.1
2,0,0,3,0.003,24.955,236.1
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,27.095,1033.5
2,0,0,3,0.002,24.241,1033.5
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,26.228,614.1
2,0,0,3,0.002,25.114,600.75
2,0,0,3,0.002,25.627,600.75
2,0,0,3,0.002,23.845,602.4
2,0,0,3,0.002,24.165,602.4
2,0,0,3,0.002,24.877,602.4
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,28.67,236.15
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,26.032,770.4
2,0,0,3,0.002,26.381,690
2,0,0,3,0.002,26.567,690
2,0,0,3,0.002,23.606,625.5
2,0,0,3,0.002,28.022,870
2,0,0,3,0.002,23.636,870
2,0,0,3,0.002,26.408,602.4
2,0,0,3,0.002,24.031,733.5
2,0,0,3,0.002,23.845,733.5
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,24.033,607.95
2,0,0,3,0.002,23.644,601.8
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,31.146,1033.5
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,31.665,333.32
2,0,0,3,0.003,31.432,333.32
2,0,0,3,0.003,32.079,333.32
2,0,0,3,0.003,30.027,333.32
2,0,0,3,0.003,27.308,333.32
2,0,0,3,0.003,28.786,333.32
2,0,0,3,0.004,34.522,236.07
2,0,0,3,0.003,30.063,236.07
2,0,0,3,0.003,31.559,236.07
2,0,0,3,0.004,33.442,236.07
2,0,0,3,0.003,30.672,236.07
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,32.077,236.56
2,0,0,3,0.002,26.974,727.1
2,0,0,3,0.002,26.261,727.1
2,0,0,3,0.002,25.053,727.1
2,0,0,3,0,0,0
2,0,0,3,0.002,25.684,727.1
2,0,0,3,0.002,26.135,727.1
2,0,0,3,0.002,24.91,727.1
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,27.285,730.45
2,0,0,3,0.002,27.81,730.45
2,0,0,3,0.002,26.498,730.45
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,30.536,236.09
2,0,0,3,0.004,34.122,236.09
2,0,0,3,0.003,29.306,236.09
2,0,0,3,0.003,30.408,236.09
2,0,0,3,0.004,34.807,236.09
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,27.131,604.2
2,0,0,3,0.002,26.094,604.2
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,25.365,600.9
2,0,0,3,0.002,23.146,600.9
2,0,0,3,0.002,26.522,600.9
2,0,0,3,0.002,25.474,609.45
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,25.37,604.8
2,0,0,3,0.002,26.475,602.92
2,0,0,3,0.002,27.307,602.92
2,0,0,3,0.002,25.28,602.92
2,0,0,3,0.002,25.338,602.92
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,24.908,671.4
2,0,0,3,0.002,26.227,603
2,0,0,3,0,0,0
2,0,0,3,0.003,31.648,236.54
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,31.214,236.07
2,0,0,3,0.004,35.526,236.07
2,0,0,3,0.003,30.966,236.07
2,0,0,3,0,0,0
2,0,0,3,0.002,27.946,665.81
2,0,0,3,0.002,24.119,665.81
2,0,0,3,0.002,25.499,665.81
2,0,0,3,0.002,23.803,665.81
2,0,0,3,0.002,25.311,604.5
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,19.384,650.25
2,0,0,3,0.002,22.245,650.25
2,0,0,3,0.002,20.501,602.4
2,0,0,3,0.002,20.344,602.4
2,0,0,3,0,0,0
2,0,0,3,0.002,22.122,605.7
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,21.326,601.6
2,0,0,3,0.002,22.326,601.6
2,0,0,3,0.002,19.677,601.6
2,0,0,3,0.002,18.652,601.6
2,0,0,3,0.002,19.743,601.6
2,0,0,3,0.002,20.243,601.6
2,0,0,3,0.003,31.821,760.91
2,0,0,3,0.003,27.178,760.91
2,0,0,3,0.003,28.462,760.91
2,0,0,3,0.003,30.165,760.91
2,0,0,3,0.002,20.319,637.5
2,0,0,3,0.002,20.324,637.5
2,0,0,3,0.002,23.248,602.8
2,0,0,3,0.002,22.372,602.8
2,0,0,3,0.002,18.948,602.8
2,0,0,3,0.002,20.239,602.8
2,0,0,3,0.002,21.388,602.8
2,0,0,3,0.002,20.239,602.8
2,0,0,3,0.002,20.937,636.75
2,0,0,3,0.002,20.349,636.75
2,0,0,3,0.002,23.569,670.95
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,18.005,641.47
2,0,0,3,0.002,21.578,641.47
2,0,0,3,0,0,0
2,0,0,3,0.002,22.658,602.4
2,0,0,3,0.002,18.689,602.4
2,0,0,3,0.002,21.81,602.4
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,19.068,614.06
2,0,0,3,0.002,21.505,614.06
2,0,0,3,0.002,21.399,614.06
2,0,0,3,0.002,21.541,614.06
2,0,0,3,0.002,19.964,602.4
2,0,0,3,0.002,21.634,602.4
2,0,0,3,0.002,18.842,602.4
2,0,0,3,0.002,19.618,602.4
2,0,0,3,0.002,20.551,602.4
2,0,0,3,0.002,21.657,602.4
2,0,0,3,0.002,19.143,604.4
2,0,0,3,0.002,18.173,604.4
2,0,0,3,0.002,21.284,604.4
2,0,0,3,0.002,21.046,604.4
2,0,0,3,0.002,20.59,604.4
2,0,0,3,0.002,22.449,604.4
2,0,0,3,0.002,24.9,602.7
2,0,0,3,0.002,18.483,602.7
2,0,0,3,0,0,0
2,0,0,3,0.003,26.49,1365.97
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,26.966,491.5
2,0,0,3,0.001,17.374,648.15
2,0,0,3,0.002,22.059,648.15
2,0,0,3,0.002,19.644,602.4
2,0,0,3,0.002,18.305,601.65
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,21.137,601.2
2,0,0,3,0.002,22.027,601.2
2,0,0,3,0.002,22.185,602.4
2,0,0,3,0.002,19.605,602.4
2,0,0,3,0.002,20.656,602.4
2,0,0,3,0.002,21.503,602.4
2,0,0,3,0.003,33.189,862
2,0,0,3,0.003,27.284,862
2,0,0,3,0.002,23.386,644.92
2,0,0,3,0.002,23.312,644.92
2,0,0,3,0,8,1000
2,0,0,3,0,0,0
2,0,0,3,0.002,21.415,667.95
2,0,0,3,0.002,18.596,667.95
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,22.268,601.4
2,0,0,3,0.002,18.92,602.4
2,0,0,3,0.002,19.236,601.4
2,0,0,3,0.002,21.789,601.4
2,0,0,3,0.002,21.689,601.4
2,0,0,3,0.002,19.871,601.4
2,0,0,3,0.002,20.107,601.4
2,0,0,3,0.002,19.535,602.4
2,0,0,3,0.002,20.424,602.4
2,0,0,3,0.002,19.818,602.4
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,18.504,606
2,0,0,3,0.002,21.552,677.03
2,0,0,3,0.002,21.804,677.03
2,0,0,3,0.002,20.36,649.65
2,0,0,3,0.002,19.604,649.65
2,0,0,3,0.002,21.367,602.1
2,0,0,3,0.002,23.336,601.65
2,0,0,3,0.002,18.917,610.5
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,22.812,602.4
2,0,0,3,0.002,22.003,602.4
2,0,0,3,0.002,19.342,602.4
2,0,0,3,0.002,20.439,602.4
2,0,0,3,0.002,22.466,602.4
2,0,0,3,0.002,21.092,602.4
2,0,0,3,0.002,23.006,601.65
2,0,0,3,0.002,19.906,601.65
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,22.281,602.4
2,0,0,3,0.002,21.415,602.4
2,0,0,3,0.002,19.242,642.45
2,0,0,3,0.002,20.358,642.45
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,20.255,643.05
2,0,0,3,0.002,22.877,643.05
2,0,0,3,0.002,20.808,682.99
2,0,0,3,0.002,21.159,682.99
2,0,0,3,0.002,21.601,682.99
2,0,0,3,0.002,20.643,682.99
2,0,0,3,0.002,19.545,871.53
2,0,0,3,0.002,19.226,871.53
2,0,0,3,0.002,21.229,871.53
2,0,0,3,0.002,21.295,871.53
2,0,0,3,0.002,19.716,871.53
2,0,0,3,0.002,20.986,871.53
2,0,0,3,0.003,31.222,1489.66
2,0,0,3,0.003,29.228,1489.66
2,0,0,3,0.002,20.687,619.05
2,0,0,3,0.002,19.5,619.05
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,26.077,771.33
2,0,0,3,0.003,27.361,771.33
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,20.14,659.25
2,0,0,3,0.002,21.208,671.55
2,0,0,3,0.003,27.828,236.58
2,0,0,3,0.003,32.713,236.58
2,0,0,3,0.003,32.392,236.58
2,0,0,3,0.003,28.377,236.58
2,0,0,3,0.003,24.658,236.58
2,0,0,3,0.003,28.513,236.58
2,0,0,3,0.002,20.712,661.3
2,0,0,3,0.002,22.428,661.3
2,0,0,3,0.002,22.218,661.3
2,0,0,3,0.002,20.752,608.7
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,19.499,690.75
2,0,0,3,0.002,20.284,670.5
2,0,0,3,0.002,22.349,670.5
2,0,0,3,0.003,25.336,236.49
2,0,0,3,0.003,28.58,236.49
2,0,0,3,0.003,29.409,236.02
2,0,0,3,0.003,26.42,236.02
2,0,0,3,0.003,30.477,236.02
2,0,0,3,0.003,27.654,236.02
2,0,0,3,0.003,29.518,236.02
2,0,0,3,0.003,27.743,236.02
2,0,0,3,0.002,23.314,1231.43
2,0,0,3,0.002,22.723,1231.43
2,0,0,3,0.002,21.685,627
2,0,0,3,0.002,19.84,670.5
2,0,0,3,0.002,21.451,670.5
2,0,0,3,0.002,22.809,680
2,0,0,3,0.002,19.603,680
2,0,0,3,0.002,22.418,680
2,0,0,3,0.002,20.492,680
2,0,0,3,0.002,21.207,680
2,0,0,3,0.002,21.482,680
2,0,0,3,0.002,21.991,680
2,0,0,3,0.002,21.08,680
2,0,0,3,0.002,23.628,680
2,0,0,3,0.002,21.762,680
2,0,0,3,0.002,23.345,680
2,0,0,3,0.002,21.539,680
2,0,0,3,0.003,26.884,236.43
2,0,0,3,0.003,31.639,236.43
2,0,0,3,0.003,26.991,236.43
2,0,0,3,0.002,21.81,870
2,0,0,3,0.002,19.832,870
2,0,0,3,0.002,20.511,867.15
2,0,0,3,0.002,24.189,867.15
2,0,0,3,0.002,21.734,602.7
2,0,0,3,0.002,20.987,606.9
2,0,0,3,0.002,19.627,601.35
2,0,0,3,0.002,20.457,601.35
2,0,0,3,0.002,20.287,670.5
2,0,0,3,0.002,20.825,670.5
2,0,0,3,0.002,21.889,725.7
2,0,0,3,0.002,21.764,725.7
2,0,0,3,0.002,21.176,725.7
2,0,0,3,0.002,22.48,725.7
2,0,0,3,0.002,23.168,725.7
2,0,0,3,0.002,23.689,725.7
2,0,0,3,0.002,21.333,636.03
2,0,0,3,0.002,18.358,636.03
2,0,0,3,0.002,20.446,636.03
2,0,0,3,0.002,20.991,636.03
2,0,0,3,0.002,20.112,636.03
2,0,0,3,0.002,21.906,636.03
2,0,0,3,0.002,23.597,925
2,0,0,3,0.002,19.503,925
2,0,0,3,0.002,22.942,925
2,0,0,3,0.002,22.526,670.5
2,0,0,3,0.002,22.521,670.5
2,0,0,3,0.002,23.232,896
2,0,0,3,0.002,22.481,896
2,0,0,3,0.002,21.346,896
2,0,0,3,0.002,18.403,606.7
2,0,0,3,0.002,21.926,606.7
2,0,0,3,0.002,20.288,606.7
2,0,0,3,0.002,23.046,601.4
2,0,0,3,0.002,18.44,601.4
2,0,0,3,0.002,21.629,601.4
2,0,0,3,0.002,20.224,601.4
2,0,0,3,0.002,18.628,601.4
2,0,0,3,0.002,22.11,601.4
2,0,0,3,0.002,20.694,625.65
2,0,0,3,0.002,22.076,603
2,0,0,3,0.002,21.547,603
2,0,0,3,0.002,21.882,603
2,0,0,3,0.002,22.883,609
2,0,0,3,0.002,21.898,609
2,0,0,3,0.002,23.796,864
2,0,0,3,0.002,20.267,864
2,0,0,3,0.002,21.551,864
2,0,0,3,0.002,21.968,1098.75
2,0,0,3,0.002,20.138,1098.75
2,0,0,3,0.002,25.658,1098.75
2,0,0,3,0.002,20.733,1098.75
2,0,0,3,0.002,20.203,622.5
2,0,0,3,0.002,20.259,720.75
2,0,0,3,0.002,22.821,720.75
2,0,0,3,0.002,22.152,720.75
2,0,0,3,0.002,19.502,720.75
2,0,0,3,0.002,23.664,688
2,0,0,3,0.002,18.255,688
2,0,0,3,0.002,20.469,688
2,0,0,3,0.002,21.428,688
2,0,0,3,0.002,21.326,688
2,0,0,3,0.002,19.062,688
2,0,0,3,0.002,22.918,601.2
2,0,0,3,0.002,20.177,601.2
2,0,0,3,0.003,26.087,237.61
2,0,0,3,0.002,21.59,670.5
2,0,0,3,0.002,22.254,670.5
2,0,0,3,0.002,23.022,3859
2,0,0,3,0.002,24.405,3859
2,0,0,3,0.002,21.987,3859
2,0,0,3,0.002,20.423,787.5
2,0,0,3,0.002,22.224,787.5
2,0,0,3,0.002,20.679,730.75
2,0,0,3,0.002,20.696,730.75
2,0,0,3,0.002,19.95,730.75
2,0,0,3,0.002,25.277,730.75
2,0,0,3,0.002,19.79,730.75
2,0,0,3,0.002,22.486,730.75
2,0,0,3,0.002,23.489,660.6
2,0,0,3,0.002,22.602,660.6
2,0,0,3,0.002,21.428,660.6
2,0,0,3,0.002,21.693,603.15
2,0,0,3,0.002,22.919,603.15
2,0,0,3,0.002,21.708,603.15
2,0,0,3,0.002,26.464,603.9
2,0,0,3,0.002,26.742,603.9
2,0,0,3,0.002,27.209,603.9
2,0,0,3,0.002,25.157,603.9
2,0,0,3,0.003,33.134,236.04
2,0,0,3,0.004,34.299,236.04
2,0,0,3,0.003,26.68,236.04
